Title,Ingredients,Steps,Loves,URL,Main Ingredients
lumpia ayam telur,1 bungkus kulit lumpia isi 25--1 telur ambil putihnya utk lem--isi lumpia--3 wortel iris kecil--6 lembar bawang daun--sedikit ayam bagian dada cacah kecil2--4 telur ayam rebus lalu iris tipis2--bumbu halus--3 bawang putih--sedikit merica--1 cm kencur--bumbu--garam--gula--penyedap rasa rasa rasa--,"iris wortel, ayam, bawang daun--tumis bumbu halus sampe harum, lalu masukkan sayuran--sambil menunggu layu masukkan sedikit kaldu ayam sedikit klo gk ada gk pke kaldu jg gpp lalu masukkan gula, garam, penyedap rasa rasa rasa..--setelah matang tunggu sampai dingin--lalu siapkan kulit dan diisi  irisan telur...gulung dan beri lem dri putih telur..next goreng--",0,idresep4423095-lumpia-ayam-telur,"kulit lumpia, telur, wortel, bawang daun, ayam, bawang putih, merica, garam, gula, penyedap rasa"
gulai telur  kentang,bumbu halus--10 buah cabai merah keriting--6 siung bawang merah--6 siung bawang putih--3 cm kunyit--3 cm lengkuas--3 cm jahe--1 sendok teh ketumbar sangrai--50 mililiter minyak--untuk tumisan--secukupnya minyak--2 lembar daun salam--5 lembar daun jeruk--2 batang serai--10 buah telur matang--3 buah kentang rebus--3 buah asam kandis--500 mililiter santan cair--150 mililiter santan kental--1 sendok makan garam--1 sendok makan merica--12 sendok makan gula--,"rebus telur  kentang. sisihkan.--blender kasar semua bumbu halus sesuai resep diatas--tumis daun salam, daun jeruk, dan serai. tambahkan secukupnya garam, lada dan gula.--tuang bumbu halus dari blender. tumis sampai harum.--masukkan telur  kentang. aduk rata. lalu tuang santan cair. aduk  masukkan asam kandis. aduk sampai mengental.--terakhir, masukkan santan kental. aduk  angkat asam kandisnya. tambahkan garam  gula sesuai selera.--siap dihiangkan!--kalo mau kuah yg lebih cair, boleh disaring dulu kuah gulainya baru dituang ke mangkuk. enjoy--",17,idresep4422878-gulai-telur-kentang,"cabai, cabai merah, bawang merah, bawang putih, kunyit, lengkuas, jahe, ketumbar, minyak, daun salam, daun jeruk, serai, telur, kentang, santan, garam, merica, gula"
telur dadar gulung,"5 butir telur utuh cari yang ukurannya besar--12 sendok teh kaldu ayam rasa sapi--30 gram keju meg cheddar warna merah parut--1 lembar bawang daun iris tipis beserta bagian putihnya--12 biji cabai merah besar, hilangkan bijinya, iris tipis--1 biji sosis kibif original potong memanjang asal saja--sejumput merica--secukupnya minyak barco untuk menggoreng--","dalam wadah, campur telur, kaldu ayam, merica. aduk dengan whisk sampe rata. masukkan bawang daun, cabai dan keju. aduk rata lagi.--panaskan teflon pakai api kecil saja, tuang minyak secukupnya, ratakan. tuang telur seperti menggoreng dadar, tata sosis di pinggiran teflon lalu gulung telur. tunggu agak kering, tuang lagi telur, tata sosis lagi. selesaikan sampai habis dan matang. tunggu agak dingin sekejap, potong potong.--dadar gulung siap disajikan dan dinikmati.--",27,idresep4422849-telur-dadar-gulung-isi-suka-suka-ketopad,"telur, kaldu, kaldu ayam, ayam, keju, bawang daun, cabai, cabai merah, sosis, merica, minyak"
telur dadar sosis  mozzarella,"4 butir telur ayam--1 buah sosis besar, iris tipis--2 lembar bawang daun, iris tipis--secukupnya lada, garam, gula--secukupnya keju mozzarella parut--","kocok telur, bawang daun, sosis, garam, gula dan lada sampai tercampur rata--siapkan teflon, olesi margarin, masak telur dengan api kecil, tutup penggorengan--setelah setengah matang, beri taburan keju mozzarrella diatasnya, dan kembali ditutup sampai telur matang dan keju meleleh--",3,idresep4422266-telur-dadar-sosis-mozzarella,"ayam, telur, sosis, bawang daun, lada, garam, gula, keju"
balado telur,"6 butir telur ayam rebus--7 buah cabai merah keriting--1 buah tomat--3 siung bawang merah,1 siung bawang putih--seruas jari lengkuas--1 lembar daun jeruk dan daun salam--secukupnya garam,gula dan kaldu ayam--minyak untuk menumis secukupnya, 2 sendok makan air--","haluskan cabai, bawang,tomat, lengkuas. iris daun jeruk,buang batangnya.--panaskan minyak,tumis bumbu yang sudah dihaluskan beserta salam dan daun jeruk, beri 2 sendok makan air, masukan garam,gula dan kaldu ayam.--tumis hingga harum,tes rasa,lalu masukan telur. masak hingga meresap. angkat dan sajikan.--",7,idresep4422678-balado-telur,"ayam, telur, cabai, cabai merah, tomat, bawang merah, bawang putih, lengkuas, daun salam, daun jeruk, garam, gula, kaldu, kaldu ayam, minyak"
telur bumbu merah,6 butir telur--5 buah cabai merah belah dan buang isinya--2 buah tomat merah--5 siung bawang merah--4 siung bawang putih--garam dan kaldu bubik--secukupnya asam jawa--,rebus telur lalu kupas--gores gores telur kemudian di goreng sampai kulit telur berwarna coklat--tumis bumbu yang sudah dihaluskan sampai matang--masukkan telur goreng dan biarkan larut.--siap dihidangkan--,1,idresep4421913-telur-bumbu-merah,"telur, cabai, cabai merah, tomat, bawang merah, bawang putih, garam, kaldu"
toge cah telur,"toge--1 butir telur--bawang daun,iris--2 siung bawang putih,cincang--5 buah cabai rawit,iris--garam--kaldu totole--","toge buang akarnya,cuci bersih--tumis bawang putih,setelah wangi masukan telur aduk-aduk.kemudian toge aduk-aduk lagi masukan bawang daun,cabai,garam,aduk-aduk sebentar,angkat sajikan.--",5,idresep4421671-toge-cah-telur,"telur, bawang daun, bawang putih, cabai, cabai rawit, garam, kaldu"
sup telur jagung manis,3 buah jagung manis disisir--4 buah worteel potong bulet tipis ya--buncis sesuai selera kalo saya 1 kilogram buncis saya ambil 12--ayam dada ayam fillet--sosis sapi dipotong ya jd brapa bagian--2 biji telur kocok lepas--2 sendok makan tepung maizena larutkan dg sedikit air--bumbu--1 bulatan  bawang bombay cincang--2 biji  bawang putih cincang--air secukupnya u merebus--gula--garam--penyedap rasa rasa rasa ayam--merica--,"rebus jagung,buncis,wortel dan ayam samapi empuk--masukan bawang bombay dan bawang putih--apa bila semuanya sudah trlihat empuk kira2 tambah kan air lagi, biarkan sampai mendidih--jika air sudah mendidih masukan tepung maizena, kemudian masukan telur yg sudah dikocok lepas,diamkan sejenak, lalu aduk rata--masukan sosis beserta gula,garam,merica,dan penyedap rasa rasa rasa,aduk rata--tes rasa dulu ya.kalo saya rasanya cenderung manis gurih--kalo udah pas rasanya.. biarkan sosis sampai mengembang ya. --jadi deh--",4,idresep4413911-sup-telur-jagung-manis,"jagung, buncis, ayam, sosis, telur, bawang bombay, bawang putih, gula, garam, penyedap rasa, merica"
tumis telur sosis manis,3 buah sosis--1 butir telur ayam kampung--secukupnya kecap asin--12 sendok teh lada bubuk--secukupnya air--,"goreng telur dan di orek, masukan irisan sosis, orek lagi sebentar..--tambahkan air, lada, dan kecap asin, tes rasa...--",3,idresep4421085-tumis-telur-sosis-manis,"sosis, ayam, ayam kampung, telur, kecap, kecap asin, asin, lada"
telur balado,"6 butir telur ayam--1 batang bawang daun--gula, penyedap rasa rasa, garam--bumbu halus--5 buah bawang merah--2 siung bawang putih--5 buah cabai merah besar--1 buah tomat--","rebus telur ayam hingga matang kemudian stelah dingin kupas kulitnya.--tumis bumbu halus hingga layu dan harum kemudian tambahkan sdikit air masukkan jg garam, penyedap rasa rasa, gula masukkan jg telornya aduk rata masukkan lg bawang daun yg udah di iris serong, jgn lupa cek rasa sesuai keinginan, lalu matikan api nya n sajikan..--",28,idresep4418652-telur-balado,"ayam, telur, bawang daun, gula, penyedap rasa, garam, bawang merah, bawang putih, cabai, cabai merah, tomat"
telur balado,"4 butir telur ayam rebus--bumbu yg dihaluskan--3 buah cabai merah besar--5 buah rawit merah--3 siung bawang merah--2 siung bawang putih--3 butir kemiri--1 batang serai--secukupnya jahe--1 lbr daun salam--1 batang kayu manis--garam, gula, penyedap rasa rasa--minyak untuk menumis--","rebus telur, kupas lalu goreng sebentar--tumis bumbu yg sdh d haluskan hingga harum, masukn garam, gula, penyedap rasa rasa, daun salam, serai, kayu manis, telur rebus yg sdh di goreng, beri sedikit air, tes rasa, dirasa sdh pas angkat beri taburan bawang goreng punya saya lupa gpake bawang goreng --",9,idresep3430975-telur-balado,"ayam, telur, cabai, cabai merah, bawang merah, bawang putih, kemiri, serai, jahe, daun salam, garam, gula, penyedap rasa, minyak"
pindang telur kecap,10 butir telur ayam rebus kupas kulitnya--3 siung bawang putih dihaluskan me diparut--1 sendok makan petis me pake yg biasa buat tahu tek--1 sendok makan garam--1 sendok makan gula--secukupnya kecap manis--1 kantong teh celup adanya teh biasa aku kasih 1 sendok teh--secukupnya air--,"campur semua bahan lalu aduk2 kecuali kecap manis dan tambahkan air sedikit.--tata telur dalam panci biar rata warnanya, tambahkan air lagi sampai tingginya melebihi telur.--setelah mulai berbuih airnya masukkan kecap manis, kecilkan api biarkan sampai meresap dan airnya menyusut banyak.--pindang telur siap disantap. jadi pendamping soto atau mie ayam jg enak --",4,idresep4416173-pindang-telur-kecap,"ayam, telur, bawang putih, tahu, garam, gula, kecap, kecap manis"
telur gulung ikan kembung,1 ekor ikan kembung--daun salam utk merebus ikan--2 butir telur yampung--12 sendok teh terigu gluten free--2 centong  nasi lembek--1 buah wortel parut--12 buah jagung manis parut--1 buah tahu kecil haluskan--1 butir bawang putih  bawang merah--bombay bubuk--pala bubuk--seasalt--alumunium foil--evco--,"cuci bersih ikan, rebus bersama daun salam agar amis hilang hingga matang, suir2 dagingnya sisihkan--kocok telur, terigu, garam sedikit. dadar di pan. sisihkan--tumis bawang merah  bawang putih parut tumbuk hingga harum, masukan suwir ikan, wortel, jagung, tahu kasih air sedikit, garam, pala bubuk  bambay bubuk. hingga air habis aduk terus hingga matang merata--ambil alumunium foil, taruh telur dadar, lalu nasi, lalu isian sayur tadi. gulung perlahan, kunci pinggiran alumunium foil dgn digulung2 pinggirnya, diamkan 10menit, lalu potong sesuai selera, sajikan--",1,idresep4415046-telur-gulung-ikan-kembung,"ikan, kembung, daun salam, telur, terigu, teri, nasi, wortel, jagung, tahu, bawang merah, bawang putih"
orak arik telur baso sosis,2 butir telur--sosis--baso--cabai merah--bawang merah--bawang putih--garam--gula merah sedikit sja--,"kocok telur lalu msak dn orak arik smpe matang lalu sisihkan--haluskan bawang putih dn cabaiada yg di haluskan ada yg di potong2 ya dn garam--iris bawang merah tumis lalu masukkan bumbu halus kasih gula merah tumis smpai harum--masukkan baso, sosis, dn telur orak ariknya.--tumis2 tes rasa dn sajikan.--",5,idresep4415437-orak-arik-telur-baso-sosis,"telur, sosis, cabai, cabai merah, bawang merah, bawang putih, garam, gula, gula merah"
nasi goreng hati ampla nughet telur,2 tusuk sate hati ampla--1 buah telur--2 siung bawang merah iris tipis--1 siung bawang putih iris tipis--2 buah cabai merah keriting--2 buah cabai hijau keriting--secukupnya garam--secukupnya lada--bawang merah goreng sekucupnya--secukupnya nasi--secukupnya kecap manis--secukupnya nughet--,"potong hati ampla menjadi bentuk dadu.--goreng nughet secukupnya.--iris bawang merah, bawang putih dan cabai merah dan hijau.--buat telur orak arik.--tumis bumbu-bumbu yang sudah di iris sampai harum.--lalu campurkan telur yang sudah di orak arik dan hati ampla yang sudah di potong dadu.--masukan nasi secukupnya.--masukan garam dan lada.--masukan kecap manis.--aduk sampai rata.--cicipi dan sajikan, lalu taburi bawang merah goreng di atas nasi gorengnya.--",2,idresep4396113-nasi-goreng-hati-ampla-nughet-telur,"telur, bawang merah, bawang putih, cabai, cabai merah, cabai hijau, garam, lada, nasi, kecap, kecap manis"
bola telur goreng,1 potong dada ayam giling--2 buah telur--4 sendok makan terigu--2 siung bawang putih--3 buah bawang merah--secukupnya garam  merica--iris bawang daun--minyak untuk menggoreng--,"giling ayam, bawang merah dan bawang putih--masukan semua bahan menjadi satu aduk sampai rata--bentuk bulatan lalu goreng sampai matang.--sajikan selagi hangat --",2,idresep4415565-bola-telur-goreng,"ayam, telur, terigu, teri, bawang putih, bawang merah, merica, garam, bawang daun, minyak"
telur balado,3 buah tomat--3 cabai rawit--3 siung bawang putih--4 siung bawang merah--7 butir telur--kaldu ayam--kecup bangau--,"rebus telur cuci bersih kira-kira 20 menit, kupas--goreng telur,angkat tiriskan--ulek bumbu yang ada, kecuali bawang merah diiris--tumis bawang merah hingga layu--masukan sambal yang diulek--tunggu 5 menit lalu masukan telur, kecap beri gula edikit, kaldu ayam, koreksi rasa. kalau sudah pas. tunggu hingga matang dan angkat dan siap disajikan--",8,idresep4415570-telur-balado-ala-anak-kosan,"tomat, cabai, cabai rawit, bawang putih, bawang merah, telur, kaldu, kaldu ayam, ayam"
sambal telur bulat,telur--bawang merah--bawang putih--dau salam--gula--garam--cabai--tomat--,"rebus telur hingga matang angkat dan tiris kan.--kupas kulit terur yang telah di rebus. setelah itu telur di goreng dalam keadaan bulat utuh. agkat dan tiris kan setelah ke coklatan--halus kan bumbu seperti bawang merah dan putih,cabai--kemudian masak bumbu yang telah dihaluskan masukan daun salam dan tomat tambahkan garam dan gula--setelah itu masukan telur yang telah digoreng aduk hingga merata.--setelah selesai angkat dan sambal telur bulat pun siap untuk di santap. terima kasih --",8,idresep4414540-sambal-telur-bulat,"telur, bawang merah, bawang putih, gula, garam, cabai, tomat"
sandwich telur,roti tawar--telur--timun--tomat--saus sambaltomat--,"kocok telur dan masak di teflon sampai kecoklatan, angkat dan potong menjadi beberapa bagian--panggang roti tawar di kedua sisi sampai agak kecoklatan, sisihkan--potong timun dan tomat tipis2, sisihkan--ambil selembar roti, olesi saus, tumpuk dengan telur, timun, tomat, beri saus tumpuk lagi lakukan sesuai keinginan--sandwich telur siap di sajikan--",3,idresep4414863-sandwich-telur,"telur, timun, tomat, saus sambal"
telur ceplok balado sumatra,4 butir telur--2 sendok makan minyak--12 sendok teh penyedap rasa rasa rasa--1 sendok teh garam--12 sendok teh gula saya sih gak pake gula--bumbu halus--11 cabai rawit gendot bisa pake cabai merah besar sesuai selera--2 siung bawang merah dan bawang putih--1 ruas jari jahe dan lengkuas lengkuas fungsinya membuat masakan wangi--1 lembar daun jeruk gak pake jg gak papa kok bun--,"goreng semua telur kalo gak suka ceplok dadar jg gak papa bun--haluskan semua bumbu termasuk jahe, lengkuas dan daun jeruk--tumis bumbu sampai harum ya bun kalau sudah bersing² tandanya sudah harum, tujuan menumis sampai harum agar masakan tidak cepat basi--tambahkan garam, penyedap rasa rasa, gula secukupnya kalau mau tambah air sedikit aja saya sih enggak soalnya sudah pake tomat--kecilkan api, lalu masukkan telur, aduk dengan sambal d wajan secara peelahan, jangan sampai telur berantakan ya bun nanti buah hati  suami bisa gak selera kalo liat masakan berantakan.--koreksi rasa, angkat, hidangkan, dimakan dengan nasi hangat semakin cucok. --",6,idresep4413104-telur-ceplok-balado-sumatra,"telur, minyak, penyedap rasa, garam, gula, cabai, cabai merah, cabai rawit, bawang merah, bawang putih, jahe, lengkuas, daun jeruk"
telur di pindang teh celup,5-10 telur ayam di rebus lalu kupas kulitnya--2 kantong teh celup merk apa saja boleh--2 sendok makan kecap manis--2 sendok makan gula--3 sendok makan gula merah sisir--1 batang serai. keprek--2 lembar daun salam--3 lembar daun jeruk--1 liter air--secukupnya garam dan kaldu--,"masukkan dalam panci semua bahan. aduk lalu rebus sampai air sat.--bila ingin warna lebih pekat biarkan tetap terendam air rebusan semalaman kalau masih ada sisa air--rasanya enak, gurih manis.--selamat memasak bu ibu.--",9,idresep4412462-telur-di-pindang-teh-celup,"ayam, telur, kecap, kecap manis, gula, gula merah, serai, daun salam, daun jeruk, garam, kaldu"
semur tahu telur,bahan--3 butir telur rebus--12 papan tahu potong tebal lalu goreng setengah matang--bumbu--2 siung bawang putih--4 siung  bawang merah haluskan--secukupnya merica--secukupnya gula garam--secukupnya penyedap rasa rasa rasa--2 sendok makan rajarasa--secukupnya kecap manis--,"siapkan minyak, tumis baper bawang putih hingga harum lalu masukkan kecap manis, rajarasa, merica gula garam dan tmbahkan air tes rasa--jika rasa sudah pas masukkan telur rebus dan tahu goreng tunggu 5mnit hingga bumbu merasuk lalu angkat taburi bawang goreng, sajikan--",7,idresep4411467-semur-tahu-telur,"telur, tahu, bawang putih, bawang merah, merica, gula, garam, penyedap rasa, kecap, kecap manis"
nasi sosis gulung telur,secukupnya nasi--2 telur--2 sosis--garam--penyedap rasa rasa rasa--margarin--,"siapkan nasi dan tambahkan garam sedikit hingga merata--goreng sosis sambil menunggu sosis matang campurkan telur, garam, dan penyedap rasa rasa rasa, kemudian kocok sampai berbuih--panaskan margarin d atas teflon, kemudian tuang kocokan telur tadi hingga matang--angkat telur, dan ratakan nasi d atasnya, kemudian letakkan sosis dan gulung. terakhir potong sesuai selera--",7,idresep4410744-nasi-sosis-gulung-telur,"nasi, telur, sosis, garam, penyedap rasa"
egg curry,12 sendok teh bawang putih bubuk sebaiknya pakai bawang putih--kalau ada bawang merah tambah bawang merah juga--2 sendok makan indofood bumbu gulai--12 sendok teh garam--12 sendok teh kaldu ayam--1-2 gelas air putih--5 butir telur yang sudah direbus--minyak untuk menumis--kentang yang sudah digoreng--,"panaskan minyak, tumis bawang hingga harum. kemudian masukkan air. biarkan hingga mendidih.--masukkan semua bumbu. aduk hingga merata--masukkan telur dan kentang. biarkan bumbu meresap. kemudian angkat dan sajikan--",7,idresep4411124-egg-curry-homemade,"bawang putih, bawang merah, gula, garam, kaldu, kaldu ayam, ayam, telur, minyak, kentang"
tahu telur,"2 potong tahu--1 butir telur kocok lepas--1 buah bawang daun iris tipis--2 buah cabai rawit iris tipis optional--1 sendok makan kaldu jamur--1,5 sendok teh garam--","lumatkan tahu, masukkan bawang daun, cabai, kaldu jamur, garam aduk hingga merata--tambahkan telur kocok. aduk hingga merata--goreng dalam api sedang hingga keringsedikit kecoklatan--sajikan--",1,idresep4411255-tahu-telur-simple-enak,"tahu, telur, bawang daun, cabai, cabai rawit, kaldu, jamur, kaldu jamur, garam"
oseng2 tauge telur orak arik tokolan,2 bungkus taugecambahtokolan--3 siung bawang putih q geprek--4 siung bawang merah q iris--4 buah cabai rawit q iris lebih pedes lebih enak--1 butir telur--secukupnya bawang daun--secukupnya penyedap rasa rasa q biasa pke kobe bumbu nasgor--secukupnya garam--secukupnya minyak untuk menumis--,"panaskan minyak masukkan telur di orak arik stelah matang sisihkan telur--tumis bawang putih,bawang merah dan cabai sampai layu dan harum--stelah harum masukan taugenya lalu tambahkan garam,penyedap rasa rasa setelah tauge layu masukkan telur dan bawang daun tumis sebentar lalu angkat.....--sajikan bersama nasi hangat--",4,idresep4410611-oseng2-tauge-telurf09f918df09f918df09f918dorak-arik-tokolan,"kol, bawang putih, bawang merah, cabai, cabai rawit, telur, bawang daun, penyedap rasa, garam, minyak"
balado telur super pedas,5 butir telur--12 ons cabai merah besar--30 gram cabai rawit--3 siung bawang merah--2 siung bawang putih--12 buah tomat--garam--gula--1 liter air--sesikit minyak--,"rebus telus hinggaa matang--blender semua bumbu hingga halus--tumis dengan sedikit minyak...smpai tanak..masukan garam dan gula, masukkan telur yg sudah di kupas dari cangkang nya..tes rasa..lalu hidangkan--",2,idresep4410743-balado-telur-super-pedas,"telur, cabai, cabai merah, cabai rawit, bawang merah, bawang putih, tomat, garam, gula, minyak"
telur sambal balado,5 butir telur--3 buah tahu--dauh jeruk--garam--gula--penyedap rasa rasa rasa ayam--bumbu halus--10 cabai merah boleh lebih--4 siung bawang putih--4 siung bawang merah--3 buah kemiri--,"goreng telur yg sudah di rebus dan tahu--tumis bumbu halus sampai wangi--tambahkan air sedikit, tunggu sampai mendidih--masukkan telur dan tahu yg sudah di goreng--masak sampai matang dan airnya menyusut--tambahkan garam, gula dan penyedap rasa rasa rasa--cicip!--",3,idresep4410459-telur-sambal-balado,"telur, tahu, garam, gula, penyedap rasa, ayam, cabai, cabai merah, bawang putih, bawang merah, kemiri"
telur balado,10 telur--1 liter air untuk rebus telur--10 sendok makan gelas minyak untuk bumbu--1 gelas minyak untuk goreng telur--1 liter air es--2 sendok teh gula--12 sendok teh garam--14 sendok teh lada putih--bumbu blenderulek--10 cabai merah--5 cabai rawit merah--5 bawang merah--4 bawang putih--,"rebus telur kira2 10 menit, angkat, masukan ke dalam air es dan rendam 5 menit lalu kupas.--setelah telur di kupas, goreng sampai berwarna kecoklatan. angkat--tumis bumbu halus dengan minyak, masukan gula, garam, lada. masak sampai sambal matang lalu masukan telur, aduk rata.--sajikan--",4,idresep4410588-telur-balado,"telur, minyak, gula, garam, lada, cabai, cabai merah, cabai rawit, bawang merah, bawang putih"
telur dadar istimewa,2 butir telur ayam--2 butir bawang merah--4 cabai rawit--lada bubuk--garam--bon cabai--sedikit seledri--2 sendok terigu--,haluskan bawang merah dan cabai sampai halus--kocok telur dan campurkan smua bahan--goreng dengan api kecil di teflon--siap dihidangkan--,6,idresep4410820-telur-dadar-istimewa,"ayam, telur, bawang merah, cabai, cabai rawit, lada, garam, seledri, terigu, teri"
omlet telur loreng,3 butir telur ayam--1 siung bawang putih--2 siung bawang merah--3 batang bawang daun--1 buah tomat--6 biji cabai hijau--1 tangkai daun seledri--garam secukupnya.--,"haluskan bawang putih,bawang merah dan cabai--campurkan ke dalam mangkok yang sudah di masukan telur, kemuian masukan irisan tomat, bawang daun dan daun seledri, tambahkan garam dan diaduk hingga rata--panaskan wajan yang telah diberi minyak, kemudian digoreng dengan api kecil... siap disajikan..--",1,idresep4409863-omlet-telur-loreng-ala-om-tentara,"ayam, telur, bawang putih, bawang merah, bawang daun, tomat, cabai, cabai hijau, daun seledri, seledri, garam"
oseng telur rebus,2 siung bawang merah--1 siung bawang putih--2 buah cabai rawit--2 butir telur--secukupnya garam dan rocyo--secukupnya minyak saya pakai sedikit saja--,"rebus telur hingga matang. angkat kupas dan potong sesuai selera.--iris bawang merah, putih dan cabai.--panaskan wajan dengan sedikit saja minyak, masukkan bumbu tumis sampai harum.--masukkan telur, garam dan kaldu ayam, tes rasa.--jika sudah matang angkat.--oseng telur rebus siap dihidangkan.--",2,idresep4409991-oseng-telur-rebus,"bawang merah, bawang putih, cabai, cabai rawit, telur, garam, minyak"
telur ikan kakap tepung serbaguna,telur ikan yg sudah dbersihan--tepung bumbu serbaguna--minyak untuk menggoreng--1 sendok teh air jeruk nipis--1 sendok teh garam--,"rebus telur ikan dgn air jeruk nipis dan garam selama 15 menit--angkat potong sesuai selera--lumuri telur dgn tepung serbaguna--goreng dgn api sedang,angkat sajikan dgn saus.--",6,idresep4409930-telur-ikan-kakap-tepung-serbaguna,"ikan, telur, minyak, jeruk nipis, garam"
brokoli siram telur,"12 bonggol brokoli--1 butir telur--5 buah cabai merah--2 buah bawang putih--12 buah bawang bombay--1 sendok teh tepung maizena larutkan--secukupnya air--gula garam, kaldu, ladaku--","cuci bersih brokoli, siram dengan air panas, rebus sebentar, taburi garam, angkat sisihkan--tumis duo bawang dan cabai yg sudah di iris"", masukkan telur orak arik sampai hancur, tambahkan gula garam, kaldu, ladaku, tes rasa, terakhir masukkan air maizena--susun brokoli, kemudian siramkan dengan telur. selesai--",33,idresep4410214-brokoli-siram-telur,"kol, brokoli, telur, cabai, cabai merah, bawang putih, bawang bombay, gula, garam, kaldu, lada"
pindang daging dan telur taiwan food,400 grm dada ayam--5 butir telur rebus--4 siung bawang putih--3 buah cabai--20 grm gula batu--1 sendok teh wu siang fen--80 mililiter kecap jamur--800 mililiter air--2 sendok makan minyak--2 sendok makan bawang goreng--,"siapkan bahan nya--cuci bersih daging lalu potong kecil kulit ayam nya potong kecil lalu pisah kan, telur kupas kulit nya,bawang cincang kasar--tumis bawang putih dan kulit ayam,tumis hingga harum kemudian masukan gula batu dan cabai,lalu masukan daging,tumis hingga daging berubah warna,masukan 1 sendok teh wu siang fen,aduk hingga rata,masukan kecap jamur dan bawang goreng,lalu tuang air,masukan telur,masak hingga mendidih,jika sudah mendidih,kecilkan api,masak hingga matang,kurang lebih 30 menit--wu siang fen--angkat dan siap untuk di sajikan--enak di sajikan dengan nasi,mie rebus,atau sayur rebus--",4,idresep4410068-pindang-daging-dan-telur-taiwan-food,"ayam, telur, bawang putih, cabai, gula, kecap, jamur, minyak"
rica rica telur ikan,12 kilogram telur ikan tengiri--8 siung bawang merah--4 siung bawang putih--5 inc jahe--5 inc kunyit--14 sendok teh merica--14 sendok teh ketumbar--1 sendok teh garam--12 potong gula merah 1sendok teh gula--1 serai--1 lembar daun salam--1 potong lengkuas--7 cabai rawit--3 cabai merah besar--5 kemiri--minyak untuk menumis--,"rebus telur ikan dgn sedikit air garam dan air jeruk nipis selama 15 menit,angkat potong sesuai selera--haluskan bumbu bawang merah,bawang putih,jahe,kunyit,garam,cabai rawit dan cabai merah,kemiri, merica dan ketumbar--tumis semua bumbu yg telah dihaluskan masukan serai,salam,lengkuas,gula,garam sampai berwarna kecokelatan tambahkan sedikit air--setelah dirasa pas rasanya masukan rebusan telur ikan sambil sesekali d aduk,setelah bumbu meresap angkat sajikan--",7,idresep4410099-rica-rica-telur-ikan,"ikan, telur, tengiri, bawang merah, bawang putih, jahe, kunyit, merica, ketumbar, garam, gula, gula merah, serai, daun salam, lengkuas, cabai, cabai rawit, cabai merah, kemiri, minyak"
gulai telur tempe,"1 buah tempe--2 butir telur--cabai rawit secukupnya diiris bulat2--bawang daun secukupnya dirajang--bumbu gulai sisa beli dipasar--secukupnya garam halus--secukupnya penyedap rasa rasa rasa klw saya pakai kaldu ayam--gula sedikit, seujung sendok--secukupnya air--minyak makan utk menumis--","terlebih dahulu rebus 2 butir telur bulat sampai matang, kemudian sisihkan--panaskan minyak makan kemudian masukkan dan tumis bumbu gulai--masukkan cabai rawit yg sudah diiris, tumis bersamaan bumbu gulai--tambahkan air secukupnya sesuai selera lalu tunggu sampai mendidih--masukkan tempe yang sudah dirajang  telur sudah dikupas--tambahkan garam halus, penyedap rasa rasa rasa sy pakai kaldu ayam dan gula, disusul bawang daun--tunggu sampai mendidih sempurna, angkat, siap disajikan karena saya suka pedas jadi rawitnya agak banyak, dan gulanya sedikit, semua tergantung selera--",6,idresep4410206-gulai-telur-tempe-ala2-tnp-santan,"tempe, telur, cabai, cabai rawit, bawang daun, gula, garam, kaldu, kaldu ayam, penyedap rasa, ayam, minyak"
telur gulung bihun gulung,14 kilogram bihun--2 butir telur--secukupnya air--garam--minyak--tusuk sate--,"rebus bihun jangan sampai terlalu matang, beri garam sedikit agar bihun tidak terasa hambar. kemudian tiriskan hingga benar benar sudah tidak ada air yg tersisa.--kocok lepas telur tambahkan air sedikit, lalu beri garam--panaskan minyak, minyak disini harus menggunakan minyak yang banyak karena agar memudahkan dalam menggulung telur dan bihunnya.--setelah minyak panas. masukan sedikit bihun, tunggu beberapa detik, lalu masukan telur sedikit juga--setelah itu gulung menggunakan tusuk sate. agar tergulung dengan baik usahan tusuk sate tercelup minyak dan menggulungnya posisi di dalam minyak panas tersebut--lalukan secara berulang sampai bihun dan telur habis--bihun gulungtelur gulung siap di santap--tambahkan juga saus sebagai pelengkap--",5,idresep4409466-telur-gulungbihun-gulung,"bihun, telur, garam, minyak"
cheese egg toast,secukupnya roti tawar--3 butir telur ayam kocok lepas--1 batang kacang panjang potong serong dan kecil--1 buah tomat potong kecil--1 buah bawang bombay kecil  memanjang--1 buah cabai merah potong serong--1 buah cabai hijau potong serong--3 sendok makan keju cheddar--secukupnya garam dan merica--,"kocok lepas telur masukan garam, merica, stlah itu msukan cabai merah, ijau, kacang panjang, tomat, bawang bombay dan keju kocok jadi 1--panaskan pan anti lengket, beri sdkit minyak ambil selembar roti celupkan kekocokan telur jangan terlalu lama nanti rotinya ancur. masak sampai matang ya, lalu lakukan hingga habis.--apa bila sdh matang smuanya bisa potong dua bentuk segitiga disetiap rotinya--",8,idresep4409573-cheese-egg-toast,"ayam, telur, kacang panjang, tomat, bawang bombay, cabai, cabai merah, cabai hijau, keju, merica, garam"
