Title,Ingredients,Steps,Loves,URL,Main Ingredients
chicken steak,"bahan steak--bahan a--12 kilogram ayam bagian dada di filet tipis tipis--1 sendok teh merica--1 sendok makan saus tiram apa aja boleh bagusnya yang kental--12 sendok teh garam--12 sendok teh penyedap rasa rasa rasa rasa rasa rasa rasa me, totole--bahan b--8 sendok makan tepung cakra--3 sendok makan maizena--2 butir telur--bahan kuah steak--beberapa potong tulang ayam--1 12 liter air--12 buah bawang bombay besar 1 buah ukuran kecil--2 sendok makan kecap inggris--2 sendok makan saus tomat--3 sendok makan kecap manis--secukupnya garam--secukupnya penyedap rasa rasa rasa rasa rasa rasa rasa--3 sendok makan peres maizena--bahan pelengkap--12 kilogram kentang goreng--12 kilogram wortel rebus--14 kilogram buncis rebus--","campur bahan a dalam wadah piring saja kemudian masukkan dalam freezer 30-60 menit--siapkan 3 buah wadah, wadah pertama isi dengan 5 sendok makan tepung cakra, wadah kedua isi dengan 2 telur kemudian kocok, wadah ketiga isi dengan 3 sendok makan tepung cakra campur dengan 3 sendok makan maizena--keluarkan ayam dri freezer, sambil memanaskan minyak api sedang--celupkan ayam dalam wadah pertama, kemudian celup di adonan kedua, kemudian ke adonan ke tiga lalu goreng... lakukan pada smua ayam--untuk kuah steak, cincang bawang bombany kemudian tumis dengan sedikit minyak angkat dan sisihkan--panaskan 1 12 liter air kemudian masukkan potongan tulang sebagai kaldu sampai air sedikit berkurang dan sudah mendidih, kemudian masukkan bawang bombay yang sudah ditumis...--tambahkan kecap inggris, saus tomat, kecap manis, garam dan penyedap rasa rasa rasa rasa rasa rasa.. test rasa bila sudah sesuai masukkan maizena yang sudah di larutkan terlebih dahulu dengan air biasa, angkat dan sisihkan--pelengkap lainnya gampang kan ya... kemudian sajikan...  gampang kok bu ibu....  have a nice cook day...--",2,idresep4457406-chicken-steak,"ayam, merica, saus tiram, garam, penyedap rasa, telur, bawang bombay, kecap, tomat, kecap manis, kentang, wortel, buncis"
terong ayam balado,250 gram ayam--3 buah terong ungu--bahan yg dihaluskan --7 siung bawang merah--4 siung bawang putih--9 buah cabai merah--3 buah tomat kecil--1 bks kaldu ayam ayam--secukupnya gula--,"bersihkan ayam dan lumuri dgn garam--kupas terong lalu potong2 sesuai selera--goreng ayam dan terong hingga kering--haluskan bawang merah, bawang putih, cabai dan tomat--lalu tumis hingga harum dan tambahkan air sedikit. tambahkan kaldu ayam dan gula--masukan ayam dan terong aduk hingga rata dan airnya habis--koreksi rasa dan masakan siap dihidangkan--",6,idresep4457369-terong-ayam-balado,"ayam, terong, bawang merah, bawang putih, cabai, cabai merah, tomat, kaldu, kaldu ayam, gula"
ayam balado...,6 potong ayam--12 ons cabai merah--5 butir bawang merah--1 buah tomat merah--secukupnya garam--,"rebus ayam dan garam sebentar, lalu goreng kering--uleg dgn ulekan ya cien...cabai,bawang merah, tomat,garam kasar saja, atau pecah pecah--tumis dalam minyak panas yg cukup byk, atau sambal menggenang khas restoran padang--setelah harum masukkan ayam, aduk sebentar....siap di sajikan----",45,idresep4456862-ayam-balado,"ayam, cabai, cabai merah, bawang merah, tomat, garam"
asam pedas ayam batang kemumu,i kilogram ayam--5 batang kemumu--i00 gram cabai merah--50 gram cabai rawit--5 siung bawang merah--4 siung bawang putih--1 ruas jahe--2 ruas lengkuas--1 ruas kunyit--4 lembar daun salam--3 butir kemiri--3 lembar daun jeruk--1 lembar daun kunyit--1 batang serai geprek--,"ungkep ayam lebih kurang 5 menit. angkat dan tiriskan--potong batang kemumu cuci bersih lalu rebus sekitar 3 menit beri sedikit garam dan 1 keping asam kandis.. angkat tiriskan--blender cabai merah, cabai rawit, bawang putih, bawang merah, jahe, kunyit, kemiri sampai halus.--tumis bumbu halus masukkan sedikit air aduk hingga 3 menit--masukkan ayam masak sekitar 20 menit lalu masukkan kemumu. masak lagi kurang lebih 15 menit--koreksi rasa dan angkt.. sajikan--",4,idresep3935984-asam-pedas-ayam-batang-kemumu,"ayam, cabai, cabai merah, cabai rawit, bawang merah, bawang putih, jahe, lengkuas, kunyit, daun salam, kemiri, daun jeruk, daun kunyit, serai"
ayam goreng mentega,"1 kilogram ayam potong 12--3 biji bombay--8 siung bawang putih--1,5 ons margarin--merica--10 sendok makan kecap manis--secukupnya minyak--","rebus ayam dgn garam sebentar. lalu goreng--panaskan minyak dan margarin--masukkan bawang putih yg dicincang halus dan sedikit bombay yg sudah dipotong tipis. tumis sampai harum--masukkan kecap aduk hingga agak mengkaramel--terakhir masukkan sisa bombay, merica, dan ayam goreng--aduk sampai rata dan bombay layu--siap dihidangkan--panas lbh nikmat....--selamat mencoba...semoga bermanfaat--",4,idresep4456636-ayam-goreng-mentega,"ayam, bawang putih, merica, kecap, kecap manis, minyak"
hainan chicken - ayam rebus hainan - phak cam kee,"1 ekor ayam baiknya ayam kampung, tp broiler pun oke--secukupnya air utk merebus ayam ayam hrs terendam--secukupnya air es  es batu utk merendam ayam--bumbu2--2 sendok makan garam--5 buah bawang daun, pakai semua batang dan daunnya--5-6 cm jahe, kupas, geprek--bumbu siram aduk jadi satu--3 sendok makan minyak wijen--3 sendok makan kecap asin sy cap angsa--bahan taburan--8 siung bawang putih cincang--5 cm jahe, kupas, potong korek api--3 sendok makan minyak wijen--tambahan secukupnya daun ketumbar, cuci bersih--","ayam dibuang kepala  kakinya. biarkan bulat utuh, pastikan bulu2 halus sdh tdk ada.
beri perasan jeruk nipiscuka seluruh bagian ayam supaya hilang bau anyir dan lendir nya. diamkan beberapa menit, bilas.--balur ayam dgn 2 sendok makan garam ke semua bagian, kemudian bilas kembali ayam.--masukkan jahe geprek dan bawang daun ke dalam rongga ayam. didihkan air, masukkan ayam ke air rebusan sampai ayam terendam seluruhnya.--rebus ayam 30 menit, angkat ayam. di wadah berisi air es, segera masukkan ayam ke dalamnya selama  5 menit--keluarkan ayam dr air es, lamgsung masukkan lagi ayam ke kuah panas, 5 menit kemudian, pindahkan lagi ke air es, biarkan ayam dingin tujuannya spy kulit ayam bagus dan kenyal--buat siraman campur jadi satu minyak wijen dan kecap asin--buat taburan goreng jahe dan bawang putih dgn minyak wijen sampai kekuningan, angkat.--potong2 ayam kalau perlu lepaskan dr tulangnya, tata di piring, beri bumbu siraman, dan taburan bawang putih  jahe.--beri daun ketumbar. hidangkan--note lebih enak jika dihidangkan dengan nasi hainam, yang bisa dibuat dr sisa kuah, gunakan kuah utk aron nasi, tambahkan garam dan minyak wijen--",10,idresep4456538-hainan-chicken-ayam-rebus-hainan-phak-cam-kee,"ayam, ayam kampung, garam, bawang daun, jahe, minyak, minyak wijen, kecap, kecap asin, asin, bawang putih, ketumbar"
mie ayam home made,1 dada ayam--1 bungkus mie keriting rebus--secukupnya sawi hijau rebus--kecap manis--saus--bawang daun--garam--gula-- bumbu ayam--4 siung bawang merah--3 siung bawang putih--1 buah kemiri--kunyit--jahe--merica--garam--secukupnya lengkuas--1 batang serai--1 buah daun salam-- bumbu kuah--secukupnya air--2 siung bawang putih geprek--kaldu ayam--lada bubuk-- bumbu minyak--kulit ayam--2 siung bawang putih--secukupnya minyak--,"rebus ayam setengah matang, suwir suwir-- bumbu ayam--haluskan semua bumbu ayam, kecuali lengkuas, salam dan serai--tumis sampai harum. masukkan lengkuas, daun salam, serai. tambahkan garam, gula, dan air agak banyak ya--masukkan ayam yg sudah di suwir suwir. tambahkan kecap manis. tes rasa. sisihkan-- bumbu minyak--masak kulit ayam sampai kering dengan minyak. masukkan bawang putih geprek sampai matang. sisihkan-- bumbu kuah--rebus dengan air sampai matang. tes rasa-- penyelesaian--tuang bumbu minyak kedalam mangkok, tambahkan mie, sawi dan ayam. jangan lupa di kasih kuah. topping bawang daun, kecap manis, dan saus--selamat menikmati--",5,idresep4456377-mie-ayam-home-made,"ayam, sawi, sawi hijau, kecap, kecap manis, bawang daun, garam, gula, bawang merah, bawang putih, kemiri, kunyit, jahe, merica, lengkuas, serai, daun salam, kaldu, kaldu ayam, lada, minyak"
chicken street food ala shihlin,"12 kilogram dada ayam fillet--1 butir telur--minyak--bahan marinasi --2 siung bawang putih--1 sendok teh merica--12 sendok teh garam--bahan pelapis --1 cangkir terigu--1 cangkir tapioka--secukupnya kaldu ayam bubuk--secukupnya garam--bubuk taburan --secukupnya cabai bubuk saya pakai merk aida--secukupnya kaldu ayam saya pakai kaldu ayam--boleh tambah bubuk rumput laut, barbeque,keju atau bubuk lainnya--","fillet tipis dada ayam. pukul2 dengan ulekan agar makin tipis tp jangan sampai hancur.--haluskan bumbu marinasi. lumuri ke dada ayam fillet yang sudah tipis. diamkan selama 5 menit--campur semua bahan pelapis hingga merata--lapis dada ayam fillet yang sudah di marinasi ke telur yang sudah dikocok, lalu ke campuran bahan pelapis--goreng deep fry diminyak panas dengan api kecil. goreng hingga kuning keemasan--tiriskan dan taburi kaldu ayam bubuk secukupnya saja supaya ada rasa gurih dan cabai bubuk nya sesuai selera tingkat kepedasannya. lalu putong kecil2 dengan pisau atau gunting bersih. siap di sajikan --",4,idresep4339262-chicken-street-food-ala-shihlin,"ayam, telur, minyak, nasi, bawang putih, merica, garam, terigu, teri, kaldu, kaldu ayam, cabai, keju"
ayam geprek terasi makban,250 gram dada ayam fillet--secukupnya tepung serbaguna--bumbu sambal--1 siung bawang putih--1 buah cabai merah besar--secukupnya cabai rawit banyaknya diseauaikan dengan selera--sejumput kaldu--12 sendok teh terasi udang makban--,"celupkan ayam kedalam adonan basah tepung bumbu, lalu lumuri dengan tepung bumbu, ulangi hingga 2-3x.--panaskan minyak, goreng ayam hingga coklat keemasan, tiriskan.--uleg semua bahan sambal menjadi satu.--geprek ayam goreng tepung dengan sambal.--ayam geprek siap disajikan, selamat menikmati.--",7,idresep4456493-ayam-geprek-terasi-makban,"ayam, tepung serbaguna, bawang putih, cabai, cabai merah, cabai rawit, ikan, kaldu, terasi, udang"
ayam filet kriukk.,1 belah ayam bagian dada ukuran sedang--1 butir telur--1 bungkus tepung bumbu me  sasa crispy--2 sendok makan terigu--2 sendok makan maizena bagi 2 untk adonan basah  kering--seujung sendok teh baking powder--minyak untuk menggoreng--air--,"cuci bersih ayam.. iris tipis tipis..--adonan basah  campur 4 sendok makan tepung bumbu instan, telur, baking powder, 1sdm maizena. beri sedikit air agar tepung tdk menggumpal.--masukan ayam ke dalam adodan basah. diamkan dlm kulkas minimal 15 menitan.--adonan kering  campur sisa tepung bumbu instan.. 2 sendok makan terigu, 1 sendok makan maizena, baking powder. di tahap ini saya kasih bubuk cabai kobe level 30 biar pedes ayamnya..--panaskan minyak. sambil menunggu minyak panas, celupkan satu persatu ayam ke dalam adonan kering. tekan tekan agar tepung menempel.--goreng ayam dalam minyak yg panass dan api kecil. sekali kali di balik biar ga gosong.--tunggu sampe berwarna kecoklatan... angkattt...--kalo adonan keringnya kurang.. bisa ditambah terigu di kasih sedikit garam  penyedap rasa rasa rasa rasa rasa rasa.--",0,idresep4456333-ayam-filet-kriukk,"ayam, telur, sasa, terigu, teri, baking powder, minyak"
soto ayam ekonomis,50 gram tulang ayam kalo bisa punggung--200 gram ayam--5 lembar daun jeruk--2 lembar daun salam--2 batang serai geprek--1 ruas jari lengkuas geprek--3 cm jahe geprek--2000 mililiter air--haluskan--15 bawang merah--6 bawang putih--2 sendok teh ketumbar--3 cm jahe--2 butir kemiri sangrai--secukupnya garam--secukupnya lada putih--pelengkap--4 butir telur rebus--secukupnya tauge boleh di rebus dulu atau tidak--secukupnya kubis iris tipis--secukupnya bawang daun--secukupnya bawang goreng--secukupnya bihun seduh--secukupnya jeruk nipis--,"rebus daging dan tulang didalam air. buang kotoran yang ada pada rebusan kaldu. jika ayam sudah matang,angkat lalu suwir2.--masukan jahe geprek, lengkuas,daun jeruk,daun salam,serai pada air kaldu. rebus sampai mendidih,sisihkan.--tumis dengan sedikit minyak bumbu halus sampai wangi. angkat dan masukan ke dalam kaldu rebusan tulang ayam--didihkan kembali air kaldu yg sudah dicampur bumbu halus. tambahkan garam dan lada. jika suka boleh ditambah air jeruk nipis--tata pelengkap di mangkuk dan siramkan kuah sotonya,sajikan.--",7,idresep4455609-soto-ayam-ekonomis,"ayam, daun jeruk, daun salam, serai, lengkuas, jahe, bawang merah, bawang putih, ketumbar, kemiri, garam, lada, telur, kubis, bawang daun, bihun, jeruk nipis"
kungpao chicken,75 gram dada ayam fillet--2 siung bawang putih--secukupnya bawang bombay--secukupnya paprika--1 biji cabai merah--secukupnya bawang daun--1 sendok makan saus tiram--1 sendok teh mushroom soy--1 sendok teh kecap manis--1 sendok makan saus tomat--2 sendok makan minyak wijen--lada--garam--gula--penyedap rasa rasa rasa rasa rasa rasa rasa--tepung kanji pengental--,"fillet dada ayam, lalu marinade dengan garam lada dan penyedap rasa rasa rasa rasa rasa rasa kurang lebih 10menit--lalu goreng ayam jangan terlalu garing, lalu tiriskan--potong kotak bombay, paprika dan cabai merah, bawang daun slice, bawang putih chop--tumis bawang putih dulu, lalu masukan bombay,paprika dan cabai merah--lalu tambah air, kemudian masukan saus tiram,kecap manis,mushroom soy,saus tomat lalu berok rasa--jika rasa sudah pas kentalkan dengan tepung kanji cair, lalu masukan ayam dan beri minyak wijen, selesai.--usahakan bahan2 tadi tidak terlalu lama di atas api, agar bahan2 fresh. usahakan masak dengan cepat.--",6,idresep4455705-kungpao-chicken,"ayam, bawang putih, bawang bombay, cabai, cabai merah, bawang daun, saus tiram, kecap, kecap manis, tomat, minyak, minyak wijen, lada, garam, gula, penyedap rasa"
bubur ayam wortel,4 sendok makan nasi yang sudah matang aku pakai organik--2 sendok makan ayam cincang yang sudah direbus aku pakai ayam kampung--1 buah wortel ukuran sedangserut--2 sendok makan kacang merah sudah aku rebus sebelumnya--5 helai seledri--2 sendok makan tahu sutra aku pakai merk kong kee--1 buah cangkir kecil unsalted butter pakai merk elle--250 mililiter kaldu ayam--12 sendok teh evoo--,"masukan serutan wortel,tahu sutra dan ayam cincang ke air kaldu yang mendidih--haluskan nasi,seledri dan kacang merah aku pakai blender dan teksturnya aku buat tidak terlalu lembutagak kasar--setelah rebusan tadi agak matang lalu masukan nasi yang dihaluskan bersama seledri dan kacang merah--setelah matang semua,matikan api lalu masukan unsalted butter nya--tuangkan sedikit di mangkuk makan bayi,kalo sudah hangat baru di masukan evoo nya masukan evoo nya jangan dalam keadaan panas,nanti vitamin nya hilang. jadi tunggu hangat dulu--",0,idresep4455730-bubur-ayam-wortel,"nasi, ayam, ayam kampung, wortel, seledri, tahu, kaldu, kaldu ayam"
ayam saus mayo,14 kilogram ayam--3 sendok makan saus sambal--3 sendok makan saus mayo--bahan marinasi ayam --1 sendok teh garam--2 bawang putih haluskan--1 sendok teh merica--1 sendok teh penyedap rasa rasa rasa rasa rasa rasa--bahan krispi --6 sendok makan tepung kanji--,"marinasi ayam dengan bumbu marinasi 15 menit--kemudian masukkan tepung kanji, campur-campur dengan ayam hingga rata, goreng hingga kecoklatan--tata ayam yang sudah matang dalam wadah, kemudian beri saus sambal dan mayonaise secukupnya--",3,idresep4455865-ayam-saus-mayo,"ayam, saus sambal, nasi, garam, bawang putih, merica, penyedap rasa"
bakwan goreng ayam,100 gram dada ayam giling--4 sendok makan tapioka--1 sendok makan terigu--2 sendok teh kaldu ayam--1 butir telur--,"campurkan semua bahan, lalu goreng dalam minyak panas sampai keemasan--bakwan goreng siap disantap, so simple --",43,idresep4455545-bakwan-goreng-ayam,"ayam, terigu, teri, kaldu, kaldu ayam, telur"
sayap ayam kemangi,"4 sayap ayam potong jadi 2--1 ikat kemangi, petik daunnya--bumbu halus--5 siung bawang merah--2 siung bawang putih--15 cabai rawit--1 cabai merah besar--1 tomat--secukupnya garam dan micin--","rebus ayam smpe mateng bisa dibumbuin bisa tidakme kasik bumbu ketumbar, bawang n gram--goreng ayam smpe kering, setelah bumbu dihaluskan goreng smpe bau wangi,--masukan kemanginya lalu aymnya kasik sdikit air, tutup tunggu smpe meresap, cek rasa siap disajikan--",4,idresep4455621-sayap-ayam-kemangi,"ayam, bawang merah, bawang putih, cabai, cabai rawit, cabai merah, tomat, garam"
chicken eggroll ala hokben,bahan kulit--8 sendok makan terigu kurang lebih--1 buah telur putihkuningnya--2 sendok makan margarin--12 sendok teh garam--12 sendok teh gula--secukupnya air--bahan isi--14 kilogram ayam tanpa tulang--1 buah putih telur--2 siung bawang putih--1 sendok makan maizena--1 sendok teh merica--secukupnya garam dan gula--,"panaskan margarin ke dalam teflon sampai cair. tunggu dingin sebentar lalu masukkan ke wadah mangkok bersama bahan kulit yang lain. kocok sampai halus, jangan terlalu encerkental. kalau keenceran bisa ditambah tepung--lap teflon bekas margarin dengan tisu lalu panaskan dengan api kecil--masukkan beberapa sendok adonan kulit ke teflon, putar -putar teflon sampai adonan merata kayak bikin terang bulan. bikin setipis mungkin. angkat apabila sudah matang. disini saya bikin sampai 3 kulit dulu saja--blender semua bahan isi--letakkan kulit di atas plastik saya pakai plastik biasa lalu disobek biar lebar.--letakkan beberapa sendok isi ke atas kulit lalu gulung. ulangi sampai adonan isi habis.--kukus selama 10 menit dengan api kecil--angkat lalu potong-potong menyerong--balur dengan terigu lalu goreng dengan api kecil.--siap dihidangkan--",7,idresep4455580-chicken-eggroll-ala-hokben,"terigu, teri, telur, garam, gula, ayam, bawang putih, merica"
bakso ayam ala agnes,12 kilogram dada ayam--3 sendok makan maizena tidak munjung--4 siung bawang putih goreng lalu haluskan--1 sendok teh penuh baking powder--12 sendok teh baking soda--12 sendok teh merica--12 sendok makan gula--1 sendok teh kaldu--12 sendok makan garam halus--120 mililiter air es--bahan kuah --secukupnya bawang daun dan sledri dibiarkan utuh--1 sendok teh merica--1 sendok teh kaldu--4 siung bawang putih--sedikit pala--12 sendok makan garam halus--1 sendok teh gula--tulang dada sisa yg dibuat bakso--pelengkap --seledri iris tipis--bawang merah goreng aku beli jadi--mie jagung sisa bikin nugget kemarin--,"pisahkan daging dan tulang ayam. cincang ayam sampai halus, beri sedikit demi sedikit air es jangan banyak2.--dalam wadah lain, jadikan satu bumbu yg sudah disiapkan dan beri maizena. kemudian larutkan dengan sisa air es tadi.--campur jadi satu daging yg sudah dihaluskan dan juga bumbu yg sudah diberi air es. uleni hingga kalis.--banting2 adonan agar nantinya bakso elastis.--jika sudah, pindah ke wadah kecil dan beri tutup plastik kemudian masukkan ke freezer kurang lebih 40 menit.--ambil adonan dalam freezer kemudian siapkan panci untuk merebus adonan pentol. cukup setengah panci saja jangan banyak2 airnya. beri 1 sendok makan garam halus agar rasa pentol tetap terjaga. tunggu hingga air mendidih.--jangan lupa juga beri 1 sendok makan minyak di adonan, dan juga lumasi tangan dengan minyak agar tidak lengket.--kalau sudah mendidih, kecilkan api lebih bagus lagi api dimatikan dulu lalu bentuk bulat2 adonan sesuai selera. tunggu hingga mengapung semua, jika sudah mengapung tandanya sudah matang.--sekarang bikin kuahnya, untuk air rebusan pentol tadi jangan dibuang bisa untuk kuah bakso. haluskan bawang putih dan pala kemudian tumis sebentar. kemudian masukkan ke air mendidih sisa rebusan tadi.--masukkan garam dan gula. kemudian masukkan utuh bawang daun dan sledri, kaldu 1 sendok teh, dan terakhir masukkan tulangnya. tunggu hingga mendidih.--tata pentol di mangkok, beri mie, sledri, bawang merah goreng, dan bisa kasih apa aja sesuai selera. berhubung aku adanya itu jadi ya ala kadarnya oh iyaa kalo sambalnya aku rebus cabai rawit sama bawang putih kemudian dikasih garam sedikit jadi deh. happy cooking--",6,idresep4455527-bakso-ayam-ala-agnes,"ayam, bawang putih, baking powder, merica, gula, kaldu, garam, bawang daun, bakso, seledri, bawang merah, jagung"
chicken fajitas,"3 buah sayap ayam lebih baik pakai chicken fillet--12 buah bawang bombay--1 buah paprika merah suka-suka aja, pakai warna lain gak masala--bahan rendaman --12 buah jeruk nipis ambil airnya--2 sendok makan minyak gorengolive oil--2 siung bawang putih, memarkan dan cincang halus--12 sendok teh jintan bubuk--12 sendok teh bubuk kari--12 sendok teh garam--1 sendok teh bubuk cabai boleh tambah cabai rawit kalau suka pedas--12 sendok teh paprika bubuk optional--","campur semua bumbu rendaman.--masukkan ayam ke dalam bumbu rendaman sambil diremas-remas agar bumbu meresap. biarkan selama 15-30 menit. bisa juga direndam semalaman simpan di kulkas.--iris tipis paprika dan bawang bombay.--panaskan teflon dan beri sedikit minyak.--panggang ayam menggunakan teflon sambil oleskan bumbu yang tersisa. jangan terlalu lama memanggang ayam agar ayam masih juicy. setelah matang, angkat ayam dan tutup agar daging tidak kering.--tumis sisa bumbu rendaman ayam bersama bawang bombay hingga kecoklatan.--masukkan paprika dan tumis hingga paprika agak layu. jangan menumis terlalu lama agar tekstur paprika masih segar.--iris-iris ayam dan sajikan bersama tumisan paprika, salad, tortilanasi hangat.--selamat mencoba --",1,idresep4454832-chicken-fajitas,"ayam, bawang bombay, jeruk nipis, minyak, minyak goreng, bawang putih, garam, cabai, cabai rawit, peda"
egg salted chicken,250 gram ayam--4 kuning telur asin--250-350 mililiter susu--1 butir telur--secukupnya garam--2-3 siung bawang putih--secukupnya merica--350 gram maizena--secukupnya minyak--secukupnya salam koja--2-3 buah cabai keriting merah--,"hancurkan kuning telur hingga halus, sisihkan--potong ayam yang telah disiangi dadu besar untuk bikin chicken corn, sisihkan--kocok lepas telur, beri garam dan merica secukupnya-sisihkan, lalukan yang sama pada maizena dan ayam, sisihkan--baluri rata ayam berbumbu pada maizena berbumbu hingga rata lalu masukan dalam kocokan telur berbumbu, kemudian celup kembali ke maizena berbumbu hingga rata, goreng hingga keeemasan, angkat dan tiriskan--cincang atau haluskan bawang putih, tumis hingga harum, masukan kuning telur asin halus, tumis hingga berbusa, masukan daun salam koja dan irisan cabai keriting lalu tuangi sedikit demi sedikit susu hingga sebati, matikan api jika telah meletup--sisihkan sebagian besar saus kuning telur asin, saus yang tersisa di tumis bersama chicken corn, hingga rata, hidangkan bersama nasi dan tuangi saus kuning telur asin lagi secukupnyaselamat menikmatiiiii--",6,idresep4377152-egg-salted-chicken,"ayam, telur, asin, garam, bawang putih, merica, minyak, cabai"
sate ayam ponorogo,400 gram ayam--1 12 buah gula merah--4 siung bawang putih--4 siung bawang merah--1 sendok makan jintan--12 sendok teh merica--1 ruas lengkuas--1 sendok makan ketumbar--4 butir kemiri--14 sendok teh terasi bakar--4 sendok makan selai kacang tanah--secukupnya garam--7 sendok makan air hangat--,"fillet ayam sesuai selera, sisihkan--haluskan dan campur bawang merah, bawang putih, kemiri sangrai, ketumbar sangrai, jintan sangrai, garam 12sendok teh dan gula merah, rendam ayam sambil dipijat hehheeungkep di teflon sampai bumbu mengering pada ayam sampai agak terpanggang--campur selai kacang, air hangat dan terasi bakar, tambahkan garam 1sendok teh, aduk hingga sebatiselamat menikmatiiiii--",8,idresep4454493-sate-ayam-ponorogo,"ayam, gula, gula merah, bawang putih, bawang merah, merica, lengkuas, ketumbar, kemiri, terasi, selai kacang, kacang tanah, garam"
sup ayam kesukaan ade,300 grm ayam cincang--1 bks sayur saop kmplit--secukupnya lada kasar--4 siung bawang merah--4 siung bawang putih--3 butir kemiri--kaldu ayam ayam secukupnya--secukupnya minyak--,haluskan bumbu yg sudah d siapkan--pnas kn minyak masukan bumbu yg sudah d haluskan tumis sampai harum--masukan air secukupnya jika air sudah mendidih masukkan ayam cincang nya jika sudah setengah matang masukkan sayuran dan masukan roico--kalau sudah matang siap di sajikan--selamat masak2 ibu2--,6,idresep4455251-sup-ayam-kesukaan-ade,"ayam, lada, bawang merah, bawang putih, kemiri, kaldu, kaldu ayam, minyak"
ayam pedas bumbu kuning,1 kilogram ayam--15 cabai rawit merah--5 cabai merah kriting--5 siung bawang merah--1 siung bawang putih--secukupnya lada bubuk--2 butir kemiri--secukupnya gula merah--secukupnya garam--bumbu penyedap rasa rasa rasa rasa rasa rasa rasa ayam--2 batang serai--1 ruas jari kunyit--2 lembar daun salam--air--,"cuci ayam hingga bersih,,potong menjadi 1012 bagian atau sesuai kebutuhan--haluskan semua bumbu menjadi satu,kecuali daun salam dan serai cukup di geprek biar pipih--panaskan minyak dan tumis bumbu sampai harum dan setengah matang--masukan ayam aduk biar tercampur dengan bumbu, tambahkan air secukupnya,--tunggu sampai air mendidih sambil di aduk hingga bumbu meresap semua 15-20 menit dan siap untuk di hidangkan.--",3,idresep4455308-ayam-pedas-bumbu-kuning,"ayam, cabai, cabai rawit, cabai merah, bawang merah, bawang putih, lada, kemiri, gula, gula merah, garam, penyedap rasa, serai, kunyit, daun salam"
soto ayam,"12 ekor ayam--secukupnya toge--secukupnya kubis--secukupnya soun  bihun--2 ruas jahe geprek--2 ruas lengkuas geprek--1 batang serai geprek--2 lembar daun jeruk--bumbu halus--9 bawang merah--4 bawang putih--2 butir kemiri--1 sendok teh lada butir--secukupnya garam, penyedap rasa rasa rasa rasa rasa rasa rasa, gula--bahan pelengkap--bawang daun  seledri--tomat--telur rebus--sambal cabai  garam di ulek tambahkan air--","rebus ayam  jahe sampai matang--haluskan bumbu kemudian tumis hingga harum bersama lengkuas, serai dan daun jeruk hingga harum.--masukan bumbu yang telah ditumis kedalam rebusan ayam. masak hingga bumbu menyerap pada ayam. kemudian angkat rebusan ayam dan sisihkan. masak kuah soto tambahkan garam, gula dan penyedap rasa rasa rasa rasa rasa rasa rasa secukupnya. koreksi rasa.--goreng ayam yang telah di pisahkan tadi. kemudian suir2.--setelah itu tata dalam mangkok bihun yang telah disiram air panas, toge, kubis yang telah di iris2, tomat, telur rebus, dan bawang daun. siram dengan kuah soto. sajikan --",14,idresep4454990-soto-ayam,"ayam, kubis, bihun, jahe, lengkuas, serai, daun jeruk, bawang merah, bawang putih, kemiri, lada, garam, penyedap rasa, gula, bawang daun, seledri, tomat, telur, cabai"
opor ayam dan telur,1 ekor ayam--8 butir telur--10 siung bawang merah--2 siung bawang putih--2 ruas kunyit--3 buah kemiri--1 st lada bubuk--3 lembar daun jeruk--3 lembar daun salam--1 ruas lengkuas geprek--2 batang serai geprek--1 mangkuk santan kental--,"semua bumbu diblender atau diulek halus, setelah semua bumbu halus ditumis, sampai harum masukkan, serai, salam, lengkuas, dan daun jeruk,--bumbu matang masukan ayam dan digodok hingga matang--telur direbus dan digoreng,,--setelah ayam empuk, masukkan santan aduk jangan sampai pecah santannya dan masukan telur yg sudah digoreng, setelah mendidih matikan dan taburi bawang goreng,,, selamat mencoba--",50,idresep4454838-opor-ayam-dan-telur,"ayam, telur, bawang merah, bawang putih, kunyit, kemiri, lada, daun jeruk, daun salam, lengkuas, serai, santan"
ayam ungkep kuning,12 ekor ayam--5 siung bawang merah--5 siung bawang putih--5 cm kunyit--1 sendok teh ketumbar--1 sendok teh lada--4 butir kemiri--1 cm jahe--5 cm lengkuas--2 lembar daun jeruk--2 lembar daun salam--1 batang serai--2 sendok teh garam--1 sendok teh gula--sekitar 500 mililiter air--,"haluskan bawang merah, bawang putih, ketumbar, lada, kemiri, kunyit, jahe, dan lengkuas--setelah ayam dibersihkan dan dipotong-potong, tata dalam panci, masukkan bumbu halus, tambahkan air, madak dengan api sedang--tambahkan daun jeruk, daun salam, dan serai--sekitar 15 menit kemudian, tambahkan gula dan garam--masak lagi sekitar 10 menitan, jika air telah banyak berkurang, matikan. hilangkan uap panasnya, tata dalam wadah, dan simpan dalam kulkas--siap untuk digoreng--",11,idresep4454933-ayam-ungkep-kuning,"ayam, bawang merah, bawang putih, kunyit, ketumbar, lada, kemiri, jahe, lengkuas, daun jeruk, daun salam, serai, garam, gula"
