Title,Ingredients,Steps,Loves,URL,Main Ingredients
udang goreng terasi,500 gram udang galah--1 sendok teh munjung terasi sangrai--1 sendok teh garam--1 sendok teh air asam--12 sendok teh air jeruk nipis--secukupnya minyak--,"bersihkan udang galah, potong ujung kepala kemudian keluarkan kotorannya, bersihkan cangkang dan kumis kumisnya juga--masukkan terasi, garam, air asam dan jeruk nipis kemudian aduk hingga tercampur rata.--diamkan beberapa saat di dalam kulkas sebelum di goreng.--goreng dengan minyak panas dan api sedang.--siapppp di sajikaaan. selamat mencoba--",9,idresep4371718-udang-goreng-terasi,"udang, terasi, garam, jeruk nipis, minyak"
pepes tahu udang,250 gram udang--1 papan tahu--kelapa muda parut dari 12butir kelapa--7 siung bawang merah--5 siung bawang putih--5 biji cabai rawit--1 sendok teh ketumbar--1 ruas lengkuas--1 ruas kunyit--1 ruas jahe--1 ruas kencur--5 lembar daun jeruk--ale--2 buah cabai hijau besar--gula--garam--penyedap rasa rasa rasa rasa rasa rasa rasa--daun pisang--tusuk gigi--,"kupas udang dari kepala dan ekornya. cuci bersih--iris2 cabai hijau dan ale--haluskan bawang merah, bawang putih, kunyit, jahe, kencur, lengkuas, cabai dan daun jeruk. daun jeruk ulek kasar saja.--campurkan parutan kelapa ke bumbu halus dan beri cabai hijau ale.--masukkan tahu dan remat2 sampai hancur.--beri gula, garam dan penyedap rasa rasa rasa rasa rasa rasa rasa.--urap sampai tercampur rata dan incip rasanya.--jika sudah pas, panaskan kukusan.--masukkan pepesan ke daun pisang dan tusuk dgn tusuk gigi.--lakukan sampai habis dan masukkan kedalam kukusan.--tunggu krglbh 45mnt.--pepes udang siap disantapp --",4,idresep4371162-pepes-tahu-udang,"udang, tahu, kelapa muda, bawang merah, bawang putih, cabai, cabai rawit, ketumbar, lengkuas, kunyit, jahe, daun jeruk, cabai hijau, gula, garam, penyedap rasa, daun pisang"
cah sawi udang,"1 ikat sawi caisim, siangi, bersihkan dan potong potong--100 gram udang kecil kupas--8 buah cabai merah, iris--5 siung bawang merah, iris--1 siung bawang putih, iris--1 sendok teh sambal bawang siap pakai jika tidak ada ganti cabai rawit--75 mililiter air--secukupnya garam dan gula--minyak untuk menumis--","panaskan minyak, tumis bawang merah dan putih hingga harum. tambahkan cabai merah. aduk hingga cabai layu.--masukkan air, udang, sambal bawang, garam dan gula. aduk rata hingga udang berubah warna dan air mendidih.--masukkan sawi, aduk rata hingga sawi layu. koreksi rasa. sajikan.--",45,idresep4371369-cah-sawi-udang,"sawi, udang, cabai, cabai merah, bawang merah, bawang putih, cabai rawit, gula, garam, minyak"
sempol udang mini,1 plastik udang beli di tukang sayur ga tau berapa ukuranya--10 sendok makan tapioka pakai tepung sagu lebih baik--5 sendok makan terigu--2 bawang putih haluskan--seledri iris halus--2 telur ayam--,cuci udang. buang kulitnya haluskam kalau saya di uleg.. campur semua bahan dengan 1 satu telur sampai adonanya bisa di bentuk.. bisa d kasih sedikit air kalau masih blm bisa di bentuk.. kira2 aja. jgn banyak2 airnya biar ga terlalu encer.--rebus air dalam panci sampai mendidih--adonan td di lilitkan ke lidi lalu masukan ke air yg mendidih td sampai habis.--setelah adonan yg di rebus td mengapung dan matang tiriskan.--celupkan adonan yg sudah di rebus td di telur kalau saya telurnya di kasih air lg.. biar celupan telurnya jd banyak--goreng adonan yg sudah di campur telur hingga warnanya kecoklatan.. cm mematangkan telurnya saja. karna adonan sudah matang karna d rebus td. angkat sajikan dgn saus botol--,7,idresep4371409-sempol-udang-mini,"udang, terigu, teri, bawang putih, seledri, ayam, telur"
udang telur asin,"12 kilogram udang--6 butir telur asin  ambil kuningnya dan lumatkan--3 siung bawang putih cincang halus--bawang daun--secukupnya gula,garam,merica--tepung kriuk untuk goreng udang--minyak gorengmentega--cabai rawit iris tipis dan jumlahnya sesuai selera--","cuci bersih udang. buang kepala dan sisakan ekor. lumuri dengan tepung kriuk, goreng setengah matang. sisihkan--tumis bawang putih cincang dengan minyakmentega. lalu masukkan cabai rawit.--masukkan telur asin yg sudah di lumatkan, sampai berbusa dan tambahkan gula garam merica. tambahkan juga sedikit air.--masukkan udang kriuk, aduk rata. masukkan irisan bawang daun. matikan kompor--udang telur asin siap disantap--",35,idresep4371588-udang-telur-asin,"udang, telur, asin, bawang putih, bawang daun, gula, garam, merica, minyak, minyak goreng, mentega, cabai, cabai rawit"
tumis pare udang pedas,udang buang kulitnya--sayur pareiris tipis2--bawang merah iris tipis--bawang putih geprek--cabai merah keritingiris tipis--cabai besar warna hijauiris tipis--tomat iris tipis--secukupnya air--bumbu halus --bawang merah--bawang putih--terasi dikit saja--cabai rawit--garam--gula--kaldu ayam atau penyedap rasa rasa rasa rasa rasa rasa rasa lainnya--,"iris pare tipis2 lalu rendam dengan air garam kurang lebih 15menit buang air rendaman lalu cuci lagi dengan air bersih--kupas bersih udang dari kulitnya,cuci bersih setlah itu ksh kaldu ayam, panaskan minyak dan goreng--setelah udang mateng warnanya berubah lalu angkat--panaskan minyak setelah mulai panas masukan irisan bawang merah dan putih sampai harum masukan bumbu halus tunggu sebentar lalu masukan udang yg sdh digoreng lalu masukan irisan tomat cabai merah keriting dan cabai hijau dan kasih air sedikit lalu masukan pare yg sudah direndam garam dan sudah dicuci bersih dan tunggu--setelah semua bahan tercampur dan airnya mulai mengering lalu koreksi rasa setelah itu siap disajikan. selamat menikmati.--",7,idresep4370906-tumis-pare-udang-pedas,"udang, pare, bawang merah, bawang putih, cabai, cabai merah, tomat, terasi, cabai rawit, garam, gula, kaldu, kaldu ayam, penyedap rasa, ayam"
udang goreng tepung simple,12 kilogram udang--tepung bumbu sajiku--1 butir telur--merica--ketumbar--kaldu ayam--garam--secukupnya maizena--,"buka kulit udang dan kepalanya kemudian cuci hingga bersih, masukan ke dalam mangkok.--kemudian campur udang dengan telur,merica,ketumbar dan kaldu ayam secukupnya. aduk hingga rata--kemudian masukan tepung bumbu sebanyak yg di butuhkan di piring, campur maizena dan kaldu ayam kemudian aduk rata--setelah itu masukan satu persatu udang dri telur ke tepung bumbu kemudian lumurin udang dgn tepung kemudian panaskan minyak dan goreng udang hingga matang dan sajikan--",39,idresep4371141-udang-goreng-tepung-simple,"udang, telur, merica, ketumbar, kaldu, kaldu ayam, ayam, garam"
udang goreng garing,bahan --500 gram udang ukuran kecil--1 sendok makan margarin--14 sendok teh kaldu--minyak untuk menggoreng--,"cuci bersih udang buang kepala sisakan kulitnya.--panaskan minyak, tambahkan margarin  sedikit kaldu.--goreng udang dengan minyak panas api kecil sampai garing, angkat  sajikan dengan sambal terasi.--",3,idresep4370869-udang-goreng-garing,"udang, kaldu, minyak"
bakwan udang saus kecap,300 gram udang yang sudah di kupas--2 sendok teh bawang putih halus--1 sendok teh garam halus--sejumput lada--sejumput gula--kaldu penyedap rasa rasa rasa rasa rasa rasa bila sukasy tdk pake--1 sendok makan terigu--4 sendok makan sagu--1 butir telur kocok sampai berbuih--12 sendok teh baking powder--bahan saus --4 butir bawang putih cincang--1 bawang bombay iris--2 batang bawang daun iris--1 batang seledri utuh--1 sendok makan saus tiram--4 sendok makan saus tomat--6 sendok makan kecap manis--1 sendok makan kecap asin--air secukup nya--,"giling kasar udang,campur kan bawang putih,garam,lada--masukan telur kocok, terigu, gula, sagu, baking powder. aduk hingga rata--goreng adonan dengan api kecil bentuk nya menggunakan sendok saja,adonan akan mengembang. balik,angkat dan tiriskan minyak nya.sisihkan--timis bawang putih dan bombay,masukan bawang daun dan selidri tumis hingga wangi--tambahkan semua saus beri air secukupnya.cicipi rasa hingga sesuai selera--siram saus ke atas bakwan udang..segera ambil piring beserta nasi...--",0,idresep4370789-bakwan-udang-saus-kecap,"udang, bawang putih, garam, lada, gula, kaldu, penyedap rasa, terigu, teri, telur, baking powder, bawang bombay, bawang daun, seledri, saus tiram, tomat, kecap, kecap manis, kecap asin, asin"
minyak udang,"kepala dan kulit udang secukupnya,me dari 350 gram udang--secukupnya minyak--secukupnya garam--4 siung bawang putih--1 buah kemiri--","cuci bersih kepala dan kulit udang kemudian tiriskan--ulek kasar bawang putih dan kemiri--masukkan kepala udang dalam panci  tambahkan minyak sampai tenggelam kepala udang  garam, masak dengan api kecil sampai mendidih dan aroma udang keluar semerbak,,, emang bunga --sediakan botol yg bersih dan kering,,--angkat minyak saring selagi panas2 bumbu ulekan,,, aduk2,,,--masukan kedalam botol,,, minyak siap digunakan,,,, --",4,idresep4370401-minyak-udang,"udang, minyak, garam, bawang putih, kemiri"
mie goreng udang,"1 bungkus mie kuda menjangan--2 bungkus udang harga 6.000--bumbu --4 siung bawang putih--4 siung bawang merah--1 tangkai bawang prei--secukupnya ketumbar halus--secukupnya garam--secukupnya lada halus--2 buah tomat--pelengkap  saus tiram, rajarasa, lada bubuk, dan kecap--secukupnya minyak--secukupnya air--","cuci bersih udang, buang kulitnya--haluskan bumbu kecuali bawang prei--rebus mie tambahkan sedikit minyak--tumis bumbu yg sudah dihaluskan, tambahkan bawang prei, masukkan udang tunggu beri sedikit air hinga asat--setelah asat campurkan mie yg sudah direbus--aduk hingga rata, tambahkan bumbu pelengkap--tes rasa sajikan--",5,idresep4370478-mie-goreng-udang,"udang, bawang putih, bawang merah, ketumbar, garam, lada, tomat, saus tiram, kecap, minyak"
sambal udang cili merah,"200 gram udang, bersihkan--2 lembar daun jeruk--kacang panjang secukupnya, potong sesuai selera--secukupnya garam dan gula--minyak untuk menumis--bumbu halus --5 biji cabai merah keriting optional--3 siung bawang merah--2 siung bawang putih--secukupnya terasi  air--","panaskan minyak, tumis bumbu halus hingga wangi. tambahkan daun jeruk lalu masukkan udang, kacang panjang, garam dan gula aduk sebentar. cek rasa. angkat dan sajikan--",8,idresep4370280-sambal-udang-cili-merah,"udang, daun jeruk, kacang panjang, gula, garam, minyak, cabai, cabai merah, bawang merah, bawang putih, terasi"
udang bunga kubis asam manis praktis.,250 gram udang sedang--1 buah bunga kubis ukuran sedang--1 buah bawang bombay ukuran kecil--2 siung bawang putih--3 siung bawang merah--1 buah tomat ukuran kecil--garam--penyedap rasa rasa rasa rasa rasa rasa rasa--gula--secukupnya air lemon--saus sambal--saus tomat--,"bersihkan udang lalu siram air lemon biar ga amis diamkan 5 menit--cuci bunga kubis potong2 lalu rendam di air garam buat menghilangkan kotoran atau binatang yg menempel--iris semua bawang bawangan--tumis bawang sampai harum masukan udang sampai berwarna merah kemudian masukan bunga kubis lalu masukan air 200cc, diamkan sampai meletup letup--tambahkan garam, penyedap rasa rasa rasa rasa rasa rasa dan gula cek rasa kalau sudah oke tambahkan saus sambal dan tomat sesuai selera aduk rata--kalau bunga kubis sudah mulai matang masukan irisan tomat dan siap disajikan.. untuk kuah jika ingin kesring bisa sampai airnya surut--",8,idresep4370318-udang-bunga-kubis-asam-manis-praktis,"udang, kubis, bawang bombay, bawang putih, bawang merah, tomat, garam, penyedap rasa, gula, saus sambal"
gulai udang asem pedes tanpa santan,"12 kilogram udang--bumbu halus--1 ruas kunyit--1 ruas jahe--6 bawang merah--3 butir kemiri--2 bawang putih--6 rawit merah--3 daun jeruk--6 buah asam kandis--2 batang serai digeprek--1 ruas lengkuas digeprek--3 buah belimbing wuluh diiris iris--2 buah tomat hijau--ladaku, kaldu ayam ayam secukupny, garam--","cuci udang bersih, buang kepala--sebelum bumbu dihaluskan, iris2 bawang putih, bawang merah kunyit, jahe, cabai rawit kemiri kemudian tumis sebentar dg minyak, kemudian haluskan--tumis bumbu halus, lengkuas serai, daun jeruk smp harum kemudian kasih air secukupny--masukan udang, garam, lada bubuk, kaldu ayam secukupnya, belimbing tomat hijau dan asam kandis--tes rasa asem pedes dan asinny--masak smp udang matang dan bumbu meresap--",3,idresep4369963-gulai-udang-asem-pedes-tanpa-santan,"udang, kunyit, jahe, bawang merah, kemiri, bawang putih, daun jeruk, serai, lengkuas, tomat, lada, kaldu, kaldu ayam, ayam, garam"
tumis udang pare,"200 gram udang, bersihkan--1 buah pare ukuran sedang, iris2--1 buah lombok besar, iris2--1 sendok teh saus tiram--2 sendok teh saus sambal--secukupnya air--secukupnya minyak--secukupnya garam, gula dan penyedap rasa rasa rasa rasa rasa rasa--bumbu halus --4 siung bawang merah--2 siung bawang putih--2 cm kunyit--","panaskan minyak, tumis bumbu hingga wangi lalu masukkan pare yang sudah dipotong2. aduk hingga bumbu dan pare tercampur rata.--selanjutnya masukkan udang, saus tiram, saus sambal, garam, gula serta penyedap rasa rasa rasa rasa rasa rasa rasa. tambahkan air lalu aduk dan cek rasa.--terakhir tambahkan irisan lombok, aduk sebentar lalu matikan apinya.--",4,idresep4369961-tumis-udang-pare,"udang, pare, saus tiram, saus sambal, minyak, garam, gula, penyedap rasa, bawang merah, bawang putih, kunyit"
udang sweet spicy ,"250 gram udang segar buang kepala--jeruk nipis utk melumuri udang--bumbu yg diulek halus --5 bawang merah--1 bawang putih--4 cabai merah keriting--3 cabai rawit orens bisa lebih--1 ruas kunyit,jahe,lengkuas--secukupnya garam,gula,merica--12 sendok makan kecap manis--daun salam--daun jeruk--secukupnya air--minyak--","cuci bersih udang,rendam dgn air jeruk nipis beberapa menit,lalu cuci bilas kembali,tiriskan--haluskan bumbu diatas--tumis bumbu halus hingga harum,masukan daun salam dan daun jeruk. masukan udangnya,aduk hingga merata,tambahkan air,tambahkan merica,garam,gula dan kecap manis. masak hingga matang.--sajikan --hr ini masaknya udang pedas manis dan tumis pokcoy wortel, mantap masyaallah --",3,idresep4370048-udang-sweet-spicy-f09f9881,"udang, jeruk nipis, bawang merah, bawang putih, cabai, cabai merah, cabai rawit, kunyit, jahe, lengkuas, garam, gula, merica, kecap, kecap manis, daun salam, daun jeruk, minyak"
udang goreng mentega,10 ekor udang--1 sendok makan kecap manis--1 sendok teh saus tiram--2 butir bawang putih cincang kasar--12 butir bawang bombay potong panjang--2 sendok makan margarin--secukupnya air--secukupnya penyedap rasa rasa rasa rasa rasa rasa--,"tumis bawang bombay plus bawang putih dengan margarin. tunggu sampai wangi--masukkan udang, aduk rata tunggu udang matang--masukkan kecap manis, saus tiram dan penyedap rasa rasa rasa rasa rasa rasa serta air secukupnya--aduk rata, cicipi rasanya. angkat--",6,idresep4369617-udang-goreng-mentega,"udang, kecap, kecap manis, saus tiram, bawang putih, bawang bombay, penyedap rasa"
cilok udang,400 gram udang--250 gram tepung kanji--250 gram terigu--5 butir bawang putih--2 butir bawang merah--2 butir telur--12 butir terasi terasi kemasan kecil--secukupnya seledri--secukupnya bawang daun--secukupnya bawang merah goreng--secukupnya merica--secukupnya garam--secukupnya kaldu ayam--,"cuci bersih udang dan haluskan--campur dengan 2 butir telur--campur dengan terigu dan kanji secara perlahan--campur seledri dan bawang daun cincang--tambahkan bawang goreng dan kaldu ayam--tambahkan merica, bawang putih, bawang merah, dan terasi yang telah dihaluskan--uleni--bentuk adonan seperti pada pembuatan bakso--rebus pada air mendidih hingga setengah matang--kukus--selamat menikmati --",15,idresep4369618-cilok-udang,"udang, terigu, teri, bawang putih, bawang merah, telur, terasi, seledri, bawang daun, merica, garam, kaldu, kaldu ayam, ayam"
spaghetti saus udang lada,"udang goreng--500 gram udang kupas, cuci bersih jika ukurannya besar potong menjadi ukuran 2cm--bumbu udang goreng--2-3 buah kemiri, haluskan--2 sendok teh ketumbar--12 sendok teh kunyit bubuk bisa pakai kunyit rimpang, haluskan--secukupnya garam--1 sendok teh bawang putih bubuk atau 3 siung bawang putih, haluskan--3 sendok makan air--minyak untuk menggoreng--150 gram spaghetti--saus lada--minyak untuk menumis--1 buah bawang bombay, iris--1 buah paprika, potong dadu--secukupnya garam--secukupnya merica hitam--secukupnya gula--2 sendok makan kecap asin--bubuk thyme secubit a pinch, opsional--12 sendok teh jahe bubuk--2,5 gelas air--1 sendok teh tepung maizena dilarutkan dalam 2 sendok makan air--","goreng udang campur semua bumbu kecuali minyak, balurkan dan rendam potongan udang kupas dalam campuran bumbu selama 15 menit. goreng dalam minyak panas sampai matang. sisihkan.--rebus spaghetti sampai al dente sesuai petunjuk pada kemasan. sisihkan.--saus lada tumis bawang bombay sampai layu dan harum, masukkan potongan paprika, aduk sebentar lalu tambahkan garam, merica, gula dan bubuk thyme, aduk rata. tambahkan jahe dan kecap asin, aduk rata.--tambahkan air, masak sampai paprika empuk dan air menyusut setengahnya.--tambahkan larutan maizena dan aduk rata, masukkan udang goreng. masak sekitar 5' sampai kuah agak mengental dan agar bumbu meresap ke dalam udang. saus sudah matang.--sajikan spaghetti dalam 2 porsi, siram saus ke atasnya, aduk rata. spaghetti saus udang lada siap disantap. ba akhoin! --",0,idresep4368240-spaghetti-saus-udang-lada-hitam,"udang, kemiri, ketumbar, kunyit, garam, bawang putih, minyak, spaghetti, lada, bawang bombay, merica, gula, kecap, kecap asin, asin, jahe"
sambal udang tauco,"250 gram udang kupas--250 gram cabai rawit--1 sendok makan tauco--6 siung bawang merah--3 siung bawang putih--secukupnya gula, garam--","potong-potong udang dan cabai rawit--haluskan bawang merah dan bawang putih--tumis udang hingga kemerahan, tambahkan bawang merah dan bawang putih yang sudah dihaluskan--masukkan tauco--tambahkan air, gula, dan garam secukupnya--",4,idresep4368009-sambal-udang-tauco,"udang, cabai, cabai rawit, bawang merah, bawang putih, gula, garam"
shrimp chicken sempol,1 buah dada ayam blender--14 kilogram udang blender--2 sendok makan terigu--2 sendok makan tapioka--1 butir telur ayam--bawang putih goreng haluskan--lada bubuk--garam--,"campur gilingan ayam dan udang--masukkan telur dan bumbunya aduk rata--didihkan air utk merebus sempolnya--untuk mengkoreksi rasa, sy buat sempol yg keciiilll dulu. rebus, setelah mengapung, baru icipi dehh. kalo dirasa sudah pas. lanjutkan dengan buat sempol yg sebenarnya--biar ga lengket ditangan, baluri telapak tangan dgn minyak ya.--setelah selesai bikin sempol. tinggal simpan di kulkas--nti giliran mau ngemil, sempol tinggal dikeluarkan dari kulkas. jangan lupa lumuri dgn kocokan telur. baru goreng deh.--setelah digoreng baru deh ditusuk tusuk dgn tusukan sate.--happy trying--",2,idresep4367403-shrimp-chicken-sempol,"ayam, udang, terigu, teri, telur, bawang putih, lada, garam"
brokoli tahu udang lada,"1 bungkus tahu sutra--2 genggam brokoli--1 genggam udang--1 bawang bombay--2 bawang putih--secukupnya cabai rawit--1 sendok teh maizena--1 sendok teh lada--secukupnya kaldu jamur, gula, garam--secukupnya air dan minyak--","goreng setengah matang tahu sutranya. tumis irisan bombay dan bawang putih yang dicincang halus. masukkan irisan cabai rawit.--masukkan udang sampai berubah warna, baru deh masukkan tahu lalu tambahkan air.--tuang larutan maizena, saus tiram, garam, lada, kaldu jamur, gula. jangan sering diaduk supaya tahu nggak mudah hancur. terakhir masukkan brokoli. jangan lupa cek rasanya ya. selesai!--",6,idresep4366878-brokoli-tahu-udang-lada-hitam,"tahu, kol, brokoli, udang, bawang bombay, bawang putih, cabai, cabai rawit, lada, kaldu, jamur, kaldu jamur, gula, garam, minyak"
udang galah tepung asam manis,"250 gram udang galah--tepung bumbu sajiku--1 bawang bombay--3 siung bawang putih--1 buah wortel,1 buah tomat--3 cabai rawit  2 cabai kriting--secukupnya saus sambal  saus tomat,saus tiram saori--secukupnya kaldu ayam ayam--1 sendok makan maizena,larutkan dengan sedikit air--secukupnya gula dan garam--","potong kepala udang,kupas kulit udang,sisakan ekornya,buang kotoran udang dengan cara belah bagian tengah belakang udang,cuci bersih,baluri dengan tepung bumbu,dan langsung goreng sampai udang habis,tiriskan--bawang putih digeprek dan dicacah,bawang bombay,tomat,cabai diiris,wortel dipotong--maizena dikasih sedikit air,aduk,sisihkan--tumis bawang putih,bawang bombay,wortel,cabai,tambahkan air,masukan kaldu ayam, saus sambal,saus tomat,saus tiram,gula dan garam secukupnya--selanjutnya masukan udang dan irisan tomat,aduk rata,koreksi rasa dulu yaaaa--terakhir masukan maizena yang telah dilarut dengan air,aduk rata sampai mengental,matikan api--tempatkan udang dipiring saji dan siap dihidangkan--",5,idresep4366313-udang-galah-tepung-asam-manis,"udang, bawang bombay, bawang putih, wortel, tomat, cabai, cabai rawit, saus sambal, saus tiram, saori, kaldu, kaldu ayam, ayam, gula, garam"
udang kuah special ,"14 kilogram udang kecil tanpa kepala lumuri jeruk nipis cuci bersih--4 buah tahu putih potong goreng sampai berkulit--2 batang bawang daun potong--1 buah bawang bombay potong--5 siung bawang merah potong--3 siung bawang putih potong--4 cabai merah potong serong--12 tomat merah potong--12 tomat hijau potong--2 sendok saus cabai--1 sendok tepung maizena larutkan dg air--secukupnya minyak,gula garam penyedap rasa rasa rasa rasa rasa rasa--","tumis bawang2an setelah layu masukkan cabai dan bawang bombay sampai layu.--masukkan tomat merah biarkan matang dan empuk bejek2 sampai hancur--tambahkan air,saus sambal,gula,garam,penyedap rasa rasa rasa rasa rasa rasa test rasa.--masukkan udang,bawang daun dan tomat hijau tambahkan maizena larut aduk2--tunggu mendidih diamkan 3mnt angkat dan sajikan...selamat mencoba..--",5,idresep4366529-udang-f09f8da4kuah-f09f8db2special-f09f8d9cf09f8da4,"jeruk nipis, udang, tahu, bawang daun, bawang bombay, bawang merah, bawang putih, cabai, cabai merah, tomat, minyak, gula, garam, penyedap rasa"
sate udang panggang pedas manis,"250 gram udang bersihkan dan buang kulitnya, tusuk menggunakan tusukan sate--1,5 sendok makan gula merah bubuk--5 sendok makan kecap manis--2 sendok makan kecap asin--2 lbr daun jeruk--1 lbr daun salam--5 sendok makan gula merah--minyak untuk menumis--100 mililiter air--12 sendok teh kaldu opsional--bumbu halus--3 siung bawang putih--4 siung bawang merah--12 sendok teh merica sesuai selera--4 buah cabai rawit--","panaskan minyak, masukkan bumbu halus tumis hingga harum tambahkan gula merah,kecap asin,kecap manis, masukkan daun jeruk dan daun salam, tumis sebentar tambahkan air kemudian aduk hingga mengental. matikan api diamkan bumbu hingga dingin.--siapkan udang yang telah ditusuk lalu lumuri dengan bumbu halus, diamkan 5 menit agar bumbu meresap.--panaskan grill pan, panggang udang yang telah dibumbui lalu dibolak balik agar matangnya bisa merata..--nb jika tidak ada grill pan bisa pakai panggangan arangteflon anti lengket.--",5,idresep4365818-sate-udang-panggang-pedas-manis,"udang, gula, gula merah, kecap, kecap manis, kecap asin, asin, daun jeruk, daun salam, minyak, kaldu, bawang putih, bawang merah, merica, cabai, cabai rawit"
udang saus kentang,250 gram udang--2 buah tomat--kentang ukuran sedang 2bh--garam--gula--bawang daun--15 buah cabai merah--5 buah bawang merah--1 buah bawang putih--,"bersihkan udang dan seluruh bahan--haluskan bumbu halus dengan blender--potong kasar buah tomat dan bawang daun--masukkan sedikit minyak dan tumis udang lalu sisihkan, lalu tumis bumbu halus dengan minyak udang tadi hingga wangi lalu masukkan potongan tomat--masukkan bawang daun garam dan gula secukupnya lalu masukkan udang--tutup wajan tunggu beberapa menit hingga tomat layu dan hancurkan dengan spatula hingga menjadi saus--tunggu hingga udang matang aduk beberapa kali hingga matang. udang saus siap di hidangkan.--",4,idresep4365505-udang-saus-kentang,"udang, tomat, kentang, garam, gula, bawang daun, cabai, cabai merah, bawang merah, bawang putih"
sambal udang petai,"250 gram udang segar--3 papan petai--35-50 gram cabai merah, sesuaikan--5-8 butir bawang merah--4-5 butir tomat ceri cung--seujung telunjuk asam jawa larutkan dengan 100ml air--minyak utk menumis--secukupnya garam, gula--","kupas dan cuci udang, sisihkan.--kupas petai. haluskan cabai merah dan bawang merah, iris tomat ceri. sisihkan--panaskan sedikit minyak dalam wajan, tumis cabai dan bawang giling, masukkan tomat ceri, aduk hingga harum.--masukkan petai, aduk rata. seduh dengan air asam jawa. biarkan didih sesaat.--setelah petai agak lunak, tuang udang. aduk dan tumis hingga udang matang.--beri garam dan gula, koreksi rasa. matikan api. siap dihidangkan.--",14,idresep4366018-sambal-udang-petai,"udang, petai, cabai, cabai merah, ikan, bawang merah, tomat, tomat ceri, minyak, garam, gula"
udang petai saus tiram,12 udang sungai--2 tangkai petai--3 siung bawang merah--3 siung bawang putih--2 buah cabai besar--1 buah tomat--1 bungkus saus tiram--1 sendok teh garam--12 sendok teh micin--,"bersihkan udang,hingga bersih,buang bagian mata dan buntutnya--belah petai menjadi dua bagian,spya ulat yg ad d dlm tdk termakan oleh kita--iris bawang merah  putih, cabai merah dan hijau, tomat--tumis bumbu hingga harum, masukkan garam, micin dan saus tiram.--setelah bumbu harum, masukkan udang dan petai d aduk hingga rata, berikan air secukupnya,tunggu bumbu meresap k dlm udang dan petai, setelah itu d angkat dan sajikan dengan nasi hangat --",0,idresep4365413-udang-petai-saus-tiram,"udang, petai, bawang merah, bawang putih, cabai, tomat, saus tiram, garam"
pangsit ayam  udang kuah kaldu,bahan pangsit--3 dada ayam cincang--75 gram udang cincang--kecap asin--minyak wijen--bawang daun--2 cm jahe parut--bahan kuah--2 siung bawang putih besar--secukupnya lada bubuk--secukupnya garam--1 bungkus kaldu bakso hubuk--tulang ayam--ceker--sayap ayam--bahan pelengkap--bawang daun seledri--bawang goreng--sambal bawang--,"masukkan ayam cincang--masukkan udang cuncang--masukkan bawang daun cincang--masukkan kecap asin, minyak wijen--masukkan jahe parut lalu aduk hingga rata--masukkan adonan ke kulit pangsit--lipat2 ujung atasnya--rebus atau kukus pangsit hingga matang.--buat kuah pangsit--panaskan air dalam.panci--geprek bawang putih. masukkan kedalam panci--masukkan tulang ayam, ceker, dan sayap ayam--rebus hingga menjadi kaldu--masukkan kaldu bakso bubuk, garam dan lada--masukkan bawang daun seledri.--tata pangsit dalam mangkok lalu siram kuah kaldu ayam yg sudah dibuat. tambahkan bawang goreng dan sambal--siap disantap saat hangat.--",3,idresep4365630-pangsit-ayam-udang-kuah-kaldu,"ayam, udang, kecap, kecap asin, asin, minyak, minyak wijen, bawang daun, jahe, bawang putih, lada, garam, kaldu, bakso, daun seledri, seledri"
udang saus tiram,12 kilogram udang--12 buah bawang bombay iris--2 siung bawang putih keprek--12 sendok teh lada bubuk--1 batang bawang daun iris kasar--1 sendok makan saus tiram--2 sendok makan saus pedas manis--1 sendok teh kecap manis--12 sendok teh kecap asin--1 sendok teh tepung maizena larutkan dengan sdikit air--secukupnya kaldu--50 cc air--secukupnya minyak--,"bersihkan udang buang kepalanya dan keratkan bagian punggungnya sisihkan--panaskan minyak lalu tumis bawang putih dan bawang bombay hingga layu, tambahkan saus tiram, saus pedas manis, kecap manis, kecap asin, lada dan kaldu. beri air, masak hingga mendidih--masukkan udang dan larutan tepung maizena masak hingga berubah warna. lalu masukkan bawang daun sesaat akan diangkat--",6,idresep4365098-udang-saus-tiram,"udang, bawang bombay, bawang putih, lada, bawang daun, saus tiram, peda, kecap, kecap manis, kecap asin, asin, kaldu, minyak"
oseng kacang wortel udang,kacang panjang 5 lanjar--1 buah wortel ukuran besar--14 udang--4 buah bawang putih--4 buah bawang merah--7 buah cabai merah--kecap--garam--gula--air--,"potong2 kacang panjang, kupas dan potong2 wortel kemudian cuci bersih--bersihkan udang dan cuci bersih--potong2 bawang putih, merah dan cabai--panaskan minyak, tumis bawang merah putih, setelah harum masulan cabai merah--masukan kacang panjang, wortel dan udang--tambahkan air sedikit, kemudian garam, gula, kecap--cek rasa dan kematangan. lalu siap dihidangkan--",5,idresep4365652-oseng-kacang-wortel-udang,"kacang panjang, wortel, udang, bawang putih, bawang merah, cabai, cabai merah, kecap, garam, gula"
