Title,Ingredients,Steps,Loves,URL,Main Ingredients
tahu ayam udang,3 buah tahu cina putih--100 gram udang dikupas--200 gram dada ayam tanpa tulang--sedikit bawang daun--3 sendok makan tepung sagutapioka--garam--lada--penyedap rasa rasa rasa rasa rasa rasa--3 siung bawang merah--2 siung bawang putih--,"potong tahu--siapkan udang dan ayam--haluskan  blender ayam dan udang, bawang merah, bawang putih, setelah halus tambahkan garam, lada penyedap rasa rasa rasa rasa rasa rasa dan irisan bawang daun--tambahkan tepung sagutapioka serta sedikit air es--bentuk dengan tahu sesuai selera--kemudian dikukus sampai matang--setelah matang, bisa langsung dinikmati atau digoreng--",5,idresep4466174-tahu-ayam-udang,"tahu, udang, ayam, bawang daun, garam, lada, penyedap rasa, bawang merah, bawang putih"
sop tahu fantasi,"300 gram tahu putih haluskan--100 gram ayam cincang--1 butir telur--1 buah wortel, parut--1 batang bawang daun--2 buah bawang putih, haluskan--14 sendok teh lada halus--kaldu secukupnya boleh diskip--10 butir telur puyuh mentah--","campur semua bahan, kecuali telur puyuh. aduk rata--oleskan cetakan dengan minyak, isi cetakan sampai 34 penuh lobangi tengahnya isi dng telur puyuh. kukus  20 menit.angkat--untuk kuah saya pakai bumbu siap pakai ""racik sop"". tinggal seduh air sampai mendidih masukan bumbu racik sop. beri bawang daun, sledri dan bawang goreng. sajikan.--",4,idresep4465410-sop-tahu-fantasi,"tahu, ayam, telur, wortel, bawang daun, bawang putih, lada, kaldu"
sop tahu simple,4 kotak besar tahu putih--1 plastik kecambahtaoge--3 ikat sawi hijau--3 siung bawang putih--3 siung bawang merah--secukupnya garam--secukupnya lada--secukupnya kaldu ayam--secukupnya air--bawang goreng--,potong tahu menjadi kotak-kotak kecil--iris tipis bawang putih dan bawang merah--rebus air hingga mendidih--masukkan duo bawang yg telah diiris sebelumnya--masukkan taoge kemudian sawi. rebus hingga empuk--masukkan tahu--tambahkan garam dan lada. cek rasa--masak hingga matang. sajikan dengan taburan bawang goreng dan sambal kecap yg pedas.--,4,idresep4465890-sop-tahu-simple,"tahu, sawi, sawi hijau, bawang putih, bawang merah, garam, lada, kaldu, kaldu ayam, ayam"
sayur oseng buncis tahu,buncis--wortel--touge--garam--gula--kaldu ayam--3 siung bawang putih--3 siung bawang merah--minyak--1 buah tahu pilihan--,"potong potong sayuran buncis dan wortel dg bentuk sesuai selera.. lalu cuci bersih sayuran buncis,wortel,touge--potong potong bawang marahbawang putih..--cuci bersih 1buah tahu.. lalu haluskan dan di beri kaldu ayam sedikit lalu aduk2 hingga rata..--panaskan minyak.. lalu tumis bawang merah  bawang putih hinga wangi.. lalu masukan garam  gula sesuai selera aduk2 hingga rata..--lalu masukan wortel..buncis.. beserta touge.. beri sedikit air.. aduk2 sampai bumbu merata, lalu masukan tahu yg telah d haluskan tadi aduk2 lagi hingga merata.. ttup sayur biarkan sampai air mengering.. siap di hidangkan  selamat mencoba --",1,idresep4466058-sayur-oseng-buncis-tahu,"buncis, wortel, garam, gula, kaldu, kaldu ayam, ayam, bawang putih, bawang merah, minyak, tahu"
semur kecap tahu telur,20 tahu putih potong 2 segitiga--6 butir telur rebus--2 ruas kayu manis--2 kapulaga--1 bunga lawang--4 lembar daun salam--5 butir kemiri--6 siung bawang merah--5 siung bawang putih--1 ruas jahe--2 ruas lengkuas--12 sendok teh merica--12 sendok teh pala bubuk--sejumput adas manis--12 ketumbar--2 cengkeh--1 sendok makan gula--12 sendok teh garam--penyedap rasa rasa rasa rasa rasa rasa masakan optional--kecap manis--air mineral--minyak--,"rebus telur sampai matang. kupas kulitnya. sisihkan.--kupas kentang. cuci bersih. potong-potong sesuai selera. goreng hingga setengah matang. sisihkan.--potong tahu jadi 2 me segitiga. goreng sebentar. sisihkan.--haluskan bawang merah, bawang putih, kemiri, jahe, lengkuas, adas manis, kapulaga, pala, merica, dan ketumbar.--panaskan minyak. tumis bumbu yang sudah dihaluskan tadi hingga harum. masukkan daun salam, kayu manis, dan bunga lawang. tumis hingga bumbu matang.--setelah bumbu matang. tambahkan air mineral. dikira-kira saja. jangan terlalu sedikit, dan jangan terlalu banyak.--masukkan kecap, gula, garam, dan penyedap rasa rasa rasa rasa rasa rasa masakan. koreksi rasa.--jika airnya sudah hampir mendidih, masukkan kentang, telur, dan tahu putihnya. aduk-aduk pelan hingga tercampur.--tunggu hingga mendidih. koreksi rasa.--jika sudah matang. angkat, sajikan.--",2,idresep4465602-semur-kecap-tahu-telur,"tahu, telur, daun salam, kemiri, bawang merah, bawang putih, jahe, lengkuas, merica, ketumbar, gula, garam, penyedap rasa, kecap, kecap manis, minyak"
gulai pakis tahu ikanasin,5 tahu tahunya seh yg gede--1 ikat pakis--1 ons ikanasin--santan aq seh beli kelapa parut meres sendiri--secukupnya garam--bumbu halus sesuai selera seh--15 cabai merah--5 cabai rawit--3 siung bawang merah--1 siung bawang putih--3 cm kunyit--1 cm jahe--1 cm lengkuas--tambahan numisnya--1 daun salam--1 daun kunyit--3 daun jeruk klo mau pake--1 serei gepreknya--,"haluskan bumbu halus tadi trus tumis campurkan tambahan tumisannya--masukan tumisan bumbu halus ke dalam panci terus peras kelapa parutnya karna aq make kelapa parutnya--didihkan sampe mendidih,tp sambil diaduk yaa santanny trus bisa sambilan potong tahu jdi 4 bagian, siapkan pakis, siapkan ikanasin--setelah mendidih masukan tahu, biarkan dlu trus masukan ikannasin lalu masukan pakisnya--setelah mau matang masukan garam secukupnya, biarkan sampe matang terus koreksi rasa deh--gulai pakis tahu ikanasin siap di sajikan--",0,idresep4465782-gulai-pakis-tahu-ikanasin,"tahu, ikan, nasi, asin, santan, garam, cabai, cabai merah, cabai rawit, bawang merah, bawang putih, kunyit, jahe, lengkuas, daun salam, daun kunyit, daun jeruk"
tuna tahu bumbu merah ," bahan utama--250 gram ikan tuna--6 buah tahu berkulit potong dadu tahu biasa juga boleh asal digoreng dulu yaa setengah matang-- bumbu halus--3 siung bawang putih--1 siung bawang merah sy pakai bawang bombay, karena di sini ga ada--5 buah cabai merah selera--3 buah cabai rawit selera-- bumbu pelengkap--2 lembar daun salam--2 cm lengkuas geprek--secukupnya air--1 sendok makan gula merah--2 sendok makan kecap manis--secukupnya garam--secukupnya gula merah--secukupnya minyak--","bersihkan, potong, dan goreng ikan tuna.--haluskan duo bawang, cabai rawit, dan cabai merah besar.--panaskan minyak. tumis bumbu halus, daun salam, dan lengkuas sampai keluar minyak dan berbau harum. tambahkan air.--masukkan ikan tuna dan tahu.--tambahkan kecap manis, gula merah, dan garam.--aduk sesekali ya biar ikannya ga hancur. pastikan apinya tidak terlalu besar karena ada gula, mudah gosong.--biarkan bumbu meresap dan air menyusut sambil koreksi rasa--tuna tahu bumbu merah siap dihidangkan.--",1,idresep3853975-tuna-tahu-bumbu-merah-f09f909f,"ikan, tuna, tahu, bawang putih, bawang merah, bawang bombay, cabai, cabai merah, cabai rawit, daun salam, lengkuas, gula, gula merah, kecap, kecap manis, garam, minyak"
tahu rambutan,300 gram tahu putih--30 gram terigu serbaguna--3 siung bawang putih--12 sendok teh garam--1 sendok teh gula--14 sendok teh merica lada bubuk--14 sendok teh kaldu ayam ayam--10 butir telur puyuh--secukupnya minyak--,"bahannya rebus dlu telur puyuhnya, dan haluskan bawang putih dan garam, sampai halus, masukkn lada bubuk,gula, kaldu ayam ayam aduk rata sisihkan. dan haluskan tahu putih sampai halus.--remas2 mienya. sisihkan. tahu yg sdh di haluskan tambahkan bumbu yg sdh di haluskan tadi, aduk hingga rata tambahkan terigu aduk rata. dan siap di bikin. cuci tangan  bersih.ambil 2 sendok makan tahu pipihkan di tangan masukkn 1 butir telur puyuh kemudian tutup dan bulatkan, gulingkan ke dlm mie yg sdh di remas2 tadi. lakukan hingga adonan habis.--seperti gambar. besarkecil sesuai selera.--siapkan wajan beri minyak secukupnya tunggu minyak panas masukkn adonan beberapa biji. goreng dng api kecil saja. sambil di bolak balik biar matangnya rata. kalau sdh matang angkat dan tiriskan.--siapkan piring saji, masukkn tahu rambutan nya, siap di nikmati. cocol dng saus sambal  enk.--selamat mencoba --",10,idresep4462144-tahu-rambutan,"tahu, terigu, teri, bawang putih, garam, gula, lada, merica, kaldu, kaldu ayam, ayam, telur, minyak"
sup tahu pedas,"250 gram udang kupas--4 buah tahu putih, potong ukuran besar--3 lembar kubis--1 bungkus soun ukuran kecil, rendam air panas sebentar--1 helai bawang daun, potong2--12 buah tomat, potong2--500 mililiter air--bumbu--3 siung bawang putih, geprek  iris tipis--4 siung bawang merah, iris tipis--12 buah bawang bombay, iris--1 sendok makan bubuk cabai--1 sendok makan kecap ikan--secukupnya garam--secukupnya gula--12 sendok teh merica--secukupnya jeruk nipis--","rebus air sampai mendidih dan masukkan semua bumbu kecuali jeruk nipis.--masukkan udang  tahu. masak sampai matang.--kemudian, masukkan kubis, bawang daun, tomat,  air perasan jeruk nipis. aduk sebentar  koreksi rasa.--tuang kedalam mangkuk berisi soon.--dan... hidangkan. nyam.. nyaaamm --",2,idresep4465132-sup-tahu-pedas,"udang, tahu, kubis, bawang daun, tomat, bawang putih, bawang merah, bawang bombay, cabai, kecap, ikan, garam, gula, merica, jeruk nipis"
opor ayam tahu,"1 kilogram ayam broiler, kukus--5 buah tahu, potong 2 segitiga--7 siung bawang merah--5 siung bawang putih--6 butir kemiri--2 ruas lengkuas--1 ruas kunyit--2 lembar daun salam--1 batang serai--12 sendok teh lada bubuk--12 sendok teh ketumbar--secukupnya garam, gula dan kaldu jamur--1 sachet santan instant--minyak utk menumis--","cuci bersih ayam, kemudian kukus hingga matang tidak ada darahnya. ini karena saya pakai ayam broiler, utk menghilangkan lemak-lemaknya--cuci bersih tahu, rebus sebentar, kemudian goreng hingga berkulit.--haluskan bumbu kecuali daun salam dan lengkuas. tumis hingga harum dan bumbu matang. tambahkan air sedikit supaya sari bumbu keluar. beri lada bubuk dan ketumbar. aduk rata.--masukkan ayam, tambahkan air hingga ayam terendam. kira-kira air sudah agak menyusut, masukkan santan instant. aduk rata agar santan tidak pecah--masukkan tahu, beri garam, gula dan sedikit kaldu jamur. aduk rata. angkat dan sajikan --note pastikan menumis bumbu hingga benar-benar tanak supaya tidak ada ""aroma langu"" bumbu mentah...--",40,idresep4388145-opor-ayam-tahu,"ayam, tahu, bawang merah, bawang putih, kemiri, lengkuas, kunyit, daun salam, serai, lada, ketumbar, garam, gula, kaldu, jamur, kaldu jamur, santan, santan instan, minyak"
tahu cabai garam,1 tahu putih besar--5 cabai rawit merah iris--3 siung bawang putih iris--3 siung bawang merah iris--penyedap rasa rasa rasa rasa rasa rasa makanan kaldu ayam--secukupnya minyak--tepung bumbu serbaguna--,"potong tahu kecil-kecil--masukan tahu ke tepung bumbu serbaguna yg sudah ditambah penyedap rasa rasa rasa rasa rasa rasa--goreng tahu hingga kuning keemasan--siapkan 1 sendok makan minyak, tumis cabai rawit, bawang putih dan bawang merah hingga harum, tambah penyedap rasa rasa rasa rasa rasa rasa rasa secukupnya--masukan tahu yg sudah digoreng dan siap dihidangkan--",0,idresep4465500-tahu-cabai-garam,"tahu, cabai, cabai rawit, bawang putih, bawang merah, kaldu, kaldu ayam, penyedap rasa, ayam, minyak"
"semur ayam, tahu, kentang",14 kilogram sayap ayam--2 buah kentang sedang--1 kotak besar tahu potong sesuai selera lalu goreng--5 siung bawang putih--5 siung bawang merah--secukupnya merica--secukupnya garam--secukupnya gula--secukupnya kecap--secukupnya air--5 butir lombok sesuai selera--,"haluskan bawang merah dan bawang putih. tumis hingga harum. beri kecap dan air. masak sebentar, lalu masukkan ayam.--setelah agak empuk, masukkan kentang, tahu, dan lombok.--masukkan gula, garam, merica. tes rasa. masak hingga ayam dan kentang empuk.--sajikan--",5,idresep4465474-semur-ayam-tahu-kentang,"ayam, kentang, tahu, bawang putih, bawang merah, merica, garam, gula, kecap"
tongseng ayam tahu,500 gram ayam dipotong kecil2--2 buah tahu dipotong kotak2 dan digoreng 12 matang terlebih dahulu--500 mililiter santan me kara plus air--1 bt daun serai--bumbu halus--5 siung bawang merah--5 siung bawang putih--2 buah cabai merah--4 buah cabai rawit bs dikurangi utk yg tdk suka pedas--2 buah kemiri--secukupnya garam--secukupnya gula--penyedap rasa rasa rasa rasa rasa rasa rasa--,"haluskan bumbu. kemudian tumis bumbu sampai wangi kemudian masukkan serai..--masukkan ayam. tumis ayam hingga matang dan sedikit berair. kemudian tuang santan.--masukkan tahu. masak hingga bumbu meresap dan ayam empuk. kemudian masukkan tomat.--koreksi rasa. jika rasa sdh pas dan ayam sdh empuk, matikan kompor--angkat dan sajikan. lebih yummy diberi taburan bawang goreng diatasnya.--selamat mencoba dan menikmati. --",5,idresep4465478-tongseng-ayam-tahu,"ayam, tahu, santan, serai, bawang merah, bawang putih, cabai, cabai merah, cabai rawit, peda, kemiri, garam, gula, penyedap rasa"
kothok pindang tahu,bahan --2 keranjang ikan pindang--1 bungkus tahu kuning--1 sachet santan instan--bumbu --7 siung bawang merah--5 siung bawang putih--7 buah cabai rawit--2 buah cabai merah besar--1 jempol jahe--1 jempol kunyit--,"ikan pindang ambil dagingnya saja. cuci bersih. goreng. tiriskan--potong dadu tahu kuning. goreng. tiriskan--iris tipis bawang merah, bawang putih dan cabai merah besar. haluskan jahe dan kunyit. tumis sampai harum.--masukkan cabai rawit utuh, ikan pindang dan tahu yg sudah digoreng. tumis sebentar dan tambahkan 7 gelas air sampai semua terendam. tunggu sampai mendidih--tambahkan santan, gula, garam dan merica. tunggu lagi sampai mendidih. tambahkan irisan daun pre. cek rasa dan siap disajikan--",6,idresep4465397-kothok-pindang-tahu,"ikan, tahu, santan, santan instan, bawang merah, bawang putih, cabai, cabai rawit, cabai merah, jahe, kunyit"
tumis tahu kacang panjang,1 ikat kcg pnjag ukuran.kecil mgkin skitran cm 5 kcg pjg diptong2--4 buah tahu putih potong kotak--1 genggam kcambah besar--7 siung bawang merah--4 siung bawang putih--9 cabai rawit--1 sendok makan saus tiram--secukupnya garam gula--,"goreng tahu sbentar, angkat sisihkan.--uleg bawang merah bawang putih cabai, kemudian tumis smpe harum.--masukan kcg pnjang  kecambah oseng2 sbentar kmudian msukan tahu.--masukan garam gula dan saus tiram, icip rasa. klu sdh pas angkat sjikan.--",0,idresep4465294-tumis-tahu-kacang-panjang,"tahu, bawang merah, bawang putih, cabai, cabai rawit, saus tiram, gula, garam"
bakwan tahu teri nasi,5 tahu putih haluskan--2 butir telur--1 bungkus tepung bakwan merek sajiku--1 batang bawang daun--1 bungkus teri nasi--,"tahu putih dicuci lalu haluskan sisihkan--masukkan tepung bakwan kedalam wadah mangkok serta masukkan tahu, telur, teri nasi, irisan bawang daun aduk rata--panaskan minyak lalu goreng bakwan secara satu persatu hingga kuning kecoklatan--setelah kuning kecoklatan angkat lalu sajikan kedalam piring--selamat mencoba--",17,idresep4465348-bakwan-tahu-teri-nasi,"tahu, telur, bawang daun, nasi, teri"
tahu aci khas slawitegal,10 buah tahu kuning--10 sendok makan tepung sagu--5 sendok makan terigu--2 batang daun bawangiris tipis--secukupnya air panas--bumbu halus --3 siung bawang putih--1 sendok teh ketumbar--secukupnya garam--secukupnya penyedapopsional--,"potong tahu serongdiagonal,jd membelah 2. keruk tengah sedikit, kalo saya di kerat piso trus coel keluar dikit2. nnti sisa kerokan tahunya bisa dicampur adonan--campur semua tepung, bawang,isian sisa tahu dan bumbu halus, lalu tambahkan air panas sedikit demi sedikit hingga adonan bisa dipulungjangan tllu cair--panaskan minyak, lalu ambil adonan dengan garpu, lalu ratakan dengan punggung garpu. goreng hingga kuning kecoklatan,lakukan hingga semua adonan habis, tiriskan. sajikan dengan cocolan kecaprawit,yummy--",31,idresep4454706-tahu-aci-khas-slawitegal,"tahu, terigu, teri, daun bawang, bawang putih, ketumbar, garam"
tahu telur kubis bumbu kecap,"1 buah tahu putih--3 butir telur ayam--1 genggam kubis--3 siung bawang putih--4 siung bawang merah--1 buah cabai merah--4 buah cabai rawitbiarkan utuh--secukupnya garam, gula, merica, penyedap rasa rasa rasa rasa rasa rasa--kecap manis--","cincang halus bawang merah dan bawang putih, iris tipis cabai merah, dan biarkan utuh cabai rawitnya--potong tahu sesuai selera lalu goreng hingga matang--goreng telur satu persatu buat telur mata sapi--tumis semua bumbu yang sudah dicincang hingga harum--masukkan kubis yang sudah diiris, tumis hingga layu--setelah itu masukkan tahu dan telur,aduk hingga rata--tambahkan sedikit air, kecap, garam, gula, merica, penyedap rasa rasa rasa rasa rasa rasa, aduk hingga rata--koreksi rasa, masakan siap dihidangkan--",7,idresep4464843-tahu-telur-kubis-bumbu-kecap,"tahu, ayam, telur, kubis, bawang putih, bawang merah, cabai, cabai merah, cabai rawit, garam, gula, merica, penyedap rasa, kecap, kecap manis"
stik tahu gorengan sehat dengan bahan seadanya,2-3 kotak tahu--3 sendok makan terigu--2 sendok makan tepung beras kuning tepung udang--5 sendok makan tepung kanji--5 sendok makan tepung bumbu sajiku serbaguna--garam  kaldu ayam secukupnya saya pakai garam--14 sendok teh lada instan boleh skip--saus sambal--mayonnais--,"langkah pertama, cuci tahu terlebih dahulu--kemudian potong tahu memanjang seperti memotong kentang. hati-hati ya di bagian ini--siapkan tiga wadah yang berbeda. recommended pakai piring pelastik sedang--di wadah pertama, masukkan terigu dan tepung beras kuning. kasih garammasako secukupnya dan lada instan lalu aduk.--di wadah kedua, masukkan tepung kanji.--dan di wadah ketiga, masukkan tepung bumbu sajiku serbaguna.--setelah intruksi di atas selesai, rabuki tahu satu per satu ke dalam wadah pertama, diikuti wadah kedua, lalu ke wadah ketiga. lakukan ini dengan hati-hati.--setelah selesai, letakkan potongan tahu yang telah dirabuk di atas piring. lakukan hal yang sama sampai tahu terakhir--untuk hasil yang maksimal, masukkan potongan tahu yang telah dirabuk ke dalam freezer selama beberapa menit.--siapkan wajan penggorengan dan minyak dalam jumlah banyak seperti menggoreng kentang.--setelah minyak sudah panas, goreng tahu. setengah matang yaaa. kemudian tiriskan.--untuk menggoreng stik tahu ini, dibutuhkan 2x penggorengan agar tahu bisa garing dan kriuk kriuk--setelah ditiriskan, kembali goreng tahu sampai garing seperti menggoreng kerupuk. ingat! jangan sampai gosong--setelah dirasa matang, angkat kemudian tiriskan di atas kemarang atau kertas tissu. tunggu beberapa saat sampai minyak dalam tahu benar benar hilang.--terakhir, letakkan tahu di atas piring. siapkan lepek untuk tempat saus sambal dan mayonnais yaa --",7,idresep4441071-stik-tahu-gorengan-sehat-dengan-bahan-seadanya,"tahu, terigu, teri, udang, tepung beras, beras, garam, kaldu, kaldu ayam, ayam, lada, saus sambal"
tahu goreng pedas,"10 buah tahu coklat, belah tengahnya  korek isi tahunya--1 buah wortel, parut kasar--14 juring kubis, iris halus--1 genggam tauge--2 batang bawang daun, iris2--3 siung bawang merah, iris2--bumbu halus --2 siung bawang putih--5-7 buah cabai rawit merah--bahan pencelup --10 sendok makan terigu--1 sendok teh bawang putih bubuk--1 sendok teh kunyit bubuk--1 sendok teh ketumbar--12 sendok teh lada bubuk--1 butir telur ayam--secukupnya air--secukupnya gula, garam  kaldu--secukupnya minyak--","adonan isian  tumis bawang merah dg sedikit minyak sampai harum. masukan bumbu halus, aduk rata. masukan korekan isi tahu, sebagian bawang daun, wortel, kubis  tauge. tambahkan gula, garam  kaldu. beri sedikit saja air utk mematangkan sayuran. koreksi rasa. matikan api, angkat  dinginkan. sisihkan--adonan tepung pencelup  campurkan terigu, bawang putih, kunyit, ketumbar  lada. masukan jg garam, kaldu  air. aduk rata sampai tdk ada terigu menggumpal adonan tdk terlalu cair kental. koreksi rasa. tambahkan telur  sisa bawang daun, aduk rata. sisihkan--masukan isian kedalam tahu, sampai isian habis. kalo bs pakai sarung tangan, supaya gak kecabean --celupkan tahu ke adonan tepung. goreng di minyak panas sampai kuning kecoklatan. matikan api, angkat  tiriskan.--kalo masih kurang pedas, bs dicocol saus sambelsambil ngeletus cabai rawit.--",3,idresep4463851-tahu-goreng-pedas,"tahu, wortel, kubis, bawang daun, bawang merah, bawang putih, cabai, cabai rawit, terigu, teri, kunyit, ketumbar, lada, ayam, telur, gula, garam, kaldu, minyak"
tahu kuning kriuk,2 plastik tahu kuningisi 5 1 plastiknya--1 sendok makan ketumbar--4 siung bawang putih--secukupnya garam--penyedap rasa rasa rasa rasa rasa rasa rasa--,"cuci tahu lalu bagi 2 bagian.--ulek bawang putih  ketumbar,beri sedikit garam n penyedap rasa rasa rasa rasa rasa rasa cek rasa.--siapkan wadah,rendam tahu di dlm bumbu halus 5-10menit agar bumbu meresap.--panaskan minyak,goreng tahu hingga kecoklatan.--tahu kuning goreng siap di sajikan.--",1,idresep4463612-tahu-kuning-kriuk,"tahu, ketumbar, bawang putih, garam, penyedap rasa"
oseng tahu gorengcoklatwith kolkubis,2 bungkus tahu gorengcoklat--12 kolkubis ukuran kecil--10 cabai rawit merah--4 siung bawang putih--4 siung bawang merah--lada bubuk--penyedap rasa rasa rasa rasa rasa rasa rasa--garam--kecap manis--gula merah--,"cuci tahu terlebih dahulu, lalu peras.potong tahu menjadi 3 bagian.--panaskn minyak,goreng tahu hingga kering.--potong kolkubis sesuai selera kalau saya sedang saja.cuci bersih,tiriskan.--potong cabai,bawang merah,bawang putih.--siapakan wajan beri minyak secukupnya,tumis bumbu tunggu sampai harum,masukan tahu beri 1 gelas belimbing air,sisir, garam, gula merahlada bubuk,masukan kubis tunggu sedikit mengering masukan kecal manis,test rasa.--oseng tahu gorengcoklatwithkolkubis siap di sajikan.--",1,idresep4463771-oseng-tahu-gorengcoklatwith-kolkubis,"tahu, kol, kubis, cabai, cabai rawit, bawang putih, bawang merah, lada, penyedap rasa, garam, kecap, kecap manis, gula, gula merah"
balado puyuh tahu dan kentang,8 bawang merah--5 bawang putih--5 cabai rawit merah--6 cabai keriting--1 lengkuas 3cm--1 sendok makan gula--12 sendok makan garam--15 telur puyuh--3 tahu kulit--1 buah kentang--,"rebus telur puyuh sampai matang--goreng kentang dan goreng tahu sampai setengah kering--bland bawang merah, putih, lengkuas, cabai rawit, cabai kriting--tiris tahu kentang dan telur.. oseng bumbu sampai wangi..--jika sudah wangi masukan telur, tahu, dan kentang..--masukan gula, garam, dan penyedap rasa rasa rasa rasa rasa rasa rasa--icipi sampai pas.--sajikn --",10,idresep4463757-balado-puyuh-tahu-dan-kentang,"bawang merah, bawang putih, cabai, cabai rawit, lengkuas, gula, garam, telur, tahu, kentang"
tumis buncis tahu pedas,300 gram buncis--1 buah tahu yg agak besar--bumbu halus--4 siung bawang merah--2 siung bawang putih--3 biji cabai besar--cabai rawit 5 bijipenyuka pedas soalnya --lengkuas geprek--2 lembar daun salam--garam--merica--1 sendok makan kecap manis--sedikit air--,"potong tahu kotak2 kecil.goreng sampai matang,tp kulit luarnya jangan sampai kering.angkat dan sisihkan--potong buncis kecil2 sesuai selera.haluskan bumbu dan tumis hingga harum dan matang.masukkan buncis,tumis sampai matang.beri sedikit air supaya tidak kering--masukkan tahu,aduk2 sampai rata.masak sebentar lalu angkat dan sajikan.--",6,idresep4463891-tumis-buncis-tahu-pedas,"buncis, tahu, bawang merah, bawang putih, cabai, cabai rawit, peda, lengkuas, daun salam, garam, merica, kecap, kecap manis"
sayur tahu kacang panjang labusiam,4 tahu kulitcoklat--2 labu kecil--5 kacang panjang--4 cm lengkuas--2 cm kunyit--8 bawang merah--6 bawang putih--4 cabai rawit--6 cabai kriting--2 cabai hijau besar--1 sendok makan gula--12 sendok teh garam--,"bland kunyit, lengkuas, bawang merah, bawang putih, cabai rawit, cabai keriting--tumis bumbu yang sudah di haluskan. jika sudah wangi masukan air 250ml--iris tahu, kacang panjang, labu siam, cabai hijau besar.--jika bumbu sudah di campur air tunggu mendidih. kalau sudah mendidih masukan tahu, labu siam, cabai hijau, kacang panjang.--masukan gula garam dan penyedap rasa rasa rasa rasa rasa rasa rasa sesuai selera--icipi sampai sesuai selera--sajikan --",6,idresep4463823-sayur-tahu-kacang-panjang-labusiam,"tahu, kacang panjang, lengkuas, kunyit, bawang merah, bawang putih, cabai, cabai rawit, cabai hijau, gula, garam"
tahu bakso geprek,1 box tahu bakso--cabai rawit sesuai selera pedesnya--3 siung bawang putih--tomat optional--garam--gula--sedikit lada--,"ulek langsung jadi 1 cabai  bawang  tomat kasar aja jgn halus--tambahkan garam, gula, lada secukupnya--geprek tahu  penyet penyet--level pedas mengikuti selera yaahh.. selamat mencoba--",6,idresep4463347-tahu-bakso-geprek,"tahu, bakso, cabai, cabai rawit, bawang putih, tomat, garam, gula, lada"
tahu walik,"20 biji tahu goreng--150 gram ayam fillet blender--4 sendok makan terigu--4 sendok makan tapioka--3 siung bawang putih dihaluskan--1 batang bawang daun--secukupnya garam, merica, kaldu--secukupnya air panas--","campur ayam yg sdh diblender dgn bawang putih yg sdh dihaluskan, tambahkan irisan bawang daun, garam, merica, kaldu secukupnya--tambahkan terigu, tapioka, air panas, kemudian aduk cepat hingga rata--ambil tahu kemudian sayat, lalu di balik sehingga bagjan dalam ada d luar, kemudian rendam sbntr di air yg d beri kaldu spy bagian dlm yg d balik terasa gurih--isi tahu dgn adonan, kemudian goreng dgn api kecil hingga krispy--sajikan dgn sambal kecap--",11,idresep4439874-tahu-walik,"tahu, ayam, terigu, teri, bawang putih, bawang daun, garam, merica, kaldu"
pepes tahu kemangi,"10 buah tahu putih kecil--2 ikat kemangi--2 batang bawang daun potong2--2 cm jahe--lengkuas potong2 tipis utk dimasukan ke bungkusan pepes--daun pisang utk membungkus--bumbu dihaluskan--10 cabai merah--5 cabai rawit--8 butir bawang merah--8 butir bawang putih--6 butir kemiri--2 cm jahe--secukupnya garam, gula dan penyedap rasa rasa rasa rasa rasa rasa--","haluskan tahu--masukan bumbu yg sdh dihaluskan beri garam, gula dan penyedap rasa rasa rasa rasa rasa rasa lalu aduk rata, koreksi rasa. masukan bawang daun--cuci kemangi dan potongan lengkuas--bungkus tahu masukan sedikit kemangi dan lengkuas--panaskan steam dan kukus tahu selama 30 menit--siap disajikan--",1,idresep4462957-pepes-tahu-kemangi,"tahu, bawang daun, jahe, lengkuas, daun pisang, cabai, cabai merah, cabai rawit, bawang merah, bawang putih, kemiri, garam, gula, penyedap rasa"
oseng tahu jamur,14 kilogram jamur--4 biji tahu putih--3 siung bawang merah--4 siung bawang putih--3 buah cabai merah--7 buah cabai hijau--secukupnya gula merah--secukupnya kecap--secukupnya penyedap rasa rasa rasa rasa rasa rasa--secukupnya garam--,"suwir"" jamur cuci bersih--potong kecil"" dan goreng tahu setengah matang--potong tipis bawang merahputih,cabeerahhijau--tumis bumbu tsb,lalu masukan jamur dan tahu--beri kecap,garam,penyedap rasa rasa rasa rasa rasa rasa rasa,gula merah secukupnya sesuai selera,--tanda matangjamur terlihat lunakempuk--",2,idresep4415749-oseng-tahu-jamur,"jamur, tahu, bawang merah, bawang putih, cabai, cabai merah, cabai hijau, gula, gula merah, kecap, penyedap rasa, garam"
tumis sarden banten  tahu,1 kaleng sarden banten--2 tahu potong dadu--1 siung bawang putih--3 siung bawang merah--2 buah tomat kecil hijau--4 buah cabai rawit klo yg skanya pedes iya tambahin lgi cabenya--penyedap rasa rasa rasa rasa rasa rasa rasa--,"cuci bahan bawang, cabai, tomat, kemudian iris.--setelah itu goreng tahu hingga sedikit berkulit dan jngan terlalu garing--tumis bahan no. 1 hingga harum--kemudian masuk'n kuah sarden aduk dengan tumisan td, tambah sedikit air--setelah itu masukkan tahu aduk dan kemudian masuk'n ikan sardennya aduk dan jngan lupa tambahkan kaldu ayam aduk kembali tunggu beberapa menit.--makanan siap di sajikan--",6,idresep4462698-tumis-sarden-banten-tahu,"sarden, tahu, bawang putih, bawang merah, tomat, cabai, cabai rawit, penyedap rasa"
