Title,Ingredients,Steps,Loves,URL,Main Ingredients
orek tempe,"1 papan tempe--bumbu --4 biji cabai--3 siung bawang merah--1 siung bawang putih--secukupnya kecap manis--secukupnya garam, micin, kaldu ayam--","langkah membuat.potong2 tempe menurut selera. setelah itu goreng tempe sampk coklat. setelah itu haluskan bumbu setelah siap semua goreng bumbu halus sampai harum setelah itu beri garam,micin,roico aduk2 dan masukan tempe beri kecap aduk2 kembali.lalu angkat--",14,idresep4461619-orek-tempe,"tempe, cabai, bawang merah, bawang putih, kecap, kecap manis, garam, kaldu, kaldu ayam, ayam"
tempe bacem mantap,"8 potong tempe--1 butir asam--2 lembar salam--1 ruas langkuas geprek--bumbu ulek--5 siung bawang merah--2 siung bawang putih--secukupnya ketumbar, garam, kaldu, air dan kecapgula merah--","masukan semua bahan dan bumbu ulek ke dalam panci, beri secukupnya air, garam, kaldu, dan kecap.--masak sampai airnya menyusut. angkat.--di goreng lagi enak. dimakan langsung juga enak. dihidangkan dengan nasi akeul lebih enak. --",6,idresep4461617-tempe-bacem-mantap,"tempe, bawang merah, bawang putih, ketumbar, garam, kaldu, gula, gula merah, kecap"
tumis toge dan tempe simple gak pake lama,sebungkus toge--secukupnya tempe--2 siung bawang putih--2 siung bawang merah--12 bawang bombay ukuran sedang--3 buah cabai rawit--kecap manis--saus tiram--air--,"rajang semua bumbu.--iris tempe kotak dan bersihkan toge bagian ekornya.--goreng tempe terlebih dahulu sampai setengah kering. tiriskan--kemudian tumis bumbu yg sudah dirajang kemudian masukkan garam, tempe dan toge.--masukkan kecap dan saus tiram secukupnya.--kemudia masukkan sedikit air agar bumbu meresap dan rata. tunggu mendidih kemudian tes rasa. me sampai air menyusut habis.--",8,idresep4461808-tumis-toge-dan-tempe-simple-gak-pake-lama,"tempe, bawang putih, bawang merah, bawang bombay, cabai, cabai rawit, kecap, kecap manis, saus tiram"
oseng teri tempe,1 ons ikan teri--1 tempe potong dadu--10 cabai rawit--4 biji bawang putih--6 biji bawang merah--4 lembar daun jeruk--1 buah tomat potong dadu--air--garam--,"cuci ikan teri dengan air bersih--goreng setengah matang tempe dan ikan teri--potong tipis bawang merah, bawang putih, daun jeruk, dan cabai rawit sisakan 4 cabai rawit untuk diuleg--tumis bumbu yang telah dipotong tipis sampai layu, masukkan cabai yang telah diuleg, tambahkan sedikit air dan garam--masukkan tempe dan ikan teri yang telah digoreng setengah matang--koreksi rasa, kemudian masak hingga bumbu meresap--",3,idresep4461453-oseng-teri-tempe,"ikan, teri, tempe, cabai, cabai rawit, bawang putih, bawang merah, daun jeruk, tomat, garam"
kering tempe teri,"5 tempe bungkus daun atau 1 papan tempe--segenggam teri--1 buah h tomat--2 cm lengkuas--4 daun jeruk--3 daun salam--air asam jawa 2 sendok makan larutkan asam jawa dalam air panas, ambil--3 cabai keriting hijau--2 sendok makan kecap--1 sendok teh gula merah--bumbu halus--8 bawang merah--5 bawang putih--10 cabai rawit--garam--merica--penyedap rasa rasa--","potong2 tempe lalu goreng hingga kering--uleg kasar bumbu halus--potong tomat dan cabai--goreng teri sebentar lalu tiriskann--tumis bumbu halus hingga harum, masukkan lengkuas daun jeruk daun salam. lalu bumbui dengan garam, merica, gula merah dan kecap serta air asam jawa.. aduk2 hingga rata--masukkan tomat, cabai hijau trakir tempe dan teri. masak hingga tercampur dan bumbu meresap.--",2,idresep4461009-kering-tempe-teri,"tempe, teri, tomat, lengkuas, daun jeruk, daun salam, air asam jawa, cabai, kecap, gula, gula merah, bawang merah, bawang putih, cabai rawit, garam, merica, penyedap rasa"
tempe teriyaki,1 papan tempe--5 bawang putih cincang--2 bawang bombaikecil--saus teriyaki--kecap manis--lada--,"potong tempe menjadi kotang kotak--lalu goreng tempe stngh matang saja, dan tiriskan--kemudian tumis bawang putih dan bawang bombay sampai harum, beri kecap manis,lada dan saus teriyaki sedikit tidak pakai garam ya soalnya saus teriyakinya sudah asin--baru masukan tempe yang tadi di goreng aduk rata, kalau kecap manis dan saus teriyaki kurang bisa di tambah--dan tempe teriyaki siap di sajikan--",7,idresep4460869-tempe-teriyaki,"tempe, bawang putih, saus teriyaki, teri, kecap, kecap manis, lada"
tumis buncis tempe,10 buncis potong miring--tempe iris sesuai selera trus goreng jgn terlalu kering--1 buah tomat--3 siung bawang putih iris--3 siung bawang merah iris--3 cabai menurut selera--secukupnya kecap--secukupnya garam--secukupnya gula--penyedap rasa rasa rasa--,"tumis bawang putih, bawang merah dan cabai sampai harum--masukkan buncis, aduk rata sampai agak layu--masukan tempe yg sdh digoreng aduk rata--tambahkan gula, garam, prnyedap rasa, dan kecap... cek rasa--sajikan--so yummy--",7,idresep4460426-tumis-buncis-tempe,"buncis, tempe, tomat, bawang putih, bawang merah, cabai, kecap, garam, gula, penyedap rasa"
tempe orek,1 papan tempe ukuran.besar--2 keping gula merah kecil--2 lembar daun jeruk--1 lembar daun salam--1 sendok makan peres gula--bumbu iris --5 bawang merah ukuran.besar--3 bawang putih--7 cabai merah kriting--3 cabai rawit merah--secukupnya air matang--,"potong tipis2 tempe, cuci bersih tiriskan beri secukupnya garam, lalu goreng kering, tiriskan,sisihkan.--tumis bumbu iris,daun salam, daun jeruk, lalu tambahkan gula merah, gula dan secukupnya air, masak sampai mengental, beri garam,test rasa.masukkan tempe,aduk rata. sajikan--",3,idresep4460491-tempe-orek,"tempe, gula, gula merah, daun jeruk, daun salam, bawang merah, bawang putih, cabai, cabai merah, cabai rawit"
tempe orek basah,"1 papan tempe ukuran sedang, potong dadu--2 lembar daun salam tambahan dr saya--seruas jempol lengkuas, memarkan tambahan dr saya--secukupnya kecap manis--secukupnya garam, gula dan kaldu sy pk kaldu jamur--secukupnya air matang--1 buah jeruk limau ukuran besar, ambil airnya tambahan dr saya--bumbu yg dihaluskan --5 siung bawang merah--2 siung bawang putih sy pk bawang putih kating--12 buah tomat--2 buah kemirisangraigoreng--2 buah cabai merah besar--12 sendok teh ketumbar--","goreng tempe yg sudah dipotong dadu sebentar sampai kecoklatan jangan sampai kering ya--tumis bumbu halus, salam dan lengkuas menggunakan minyak sampai harum dan matang. lalu masukan air secukupnya. aduk rata. biarkan mendidih. tuang kecap manis dan bumbu lainnya. aduk rata kembali dan tes rasa.--masukan tempe yg sudah digoreng tadi, aduk merata. masak sampai bumbu meresap. matikan kompor. beri air perasan jeruk limau. aduk rata. siap disajikan.--sajikan bersama nasi hangat.. sooo yummyy.--",180,idresep4460395-tempe-orek-basah,"tempe, daun salam, lengkuas, kecap, kecap manis, garam, gula, kaldu, jamur, kaldu jamur, jeruk limau, bawang merah, bawang putih, tomat, kemiri, cabai, cabai merah, ketumbar"
tumis sawi hijau plus tempe,2 ikat sawi hijau--1 bungkus tempe--bumbu--4 siung bawang merahiris tipis²--2 siung bawang putih iris tipis²--5 buah cabai rawit merahpotong jadi 3 bagian--1 sedok teh garam--secukupnya gula--penyadap rasa--secukupnya air--,"potong sawi hijau lalu cuci bersih--goreng tempe setengah matang--tumis bawang merah, bawang putih,dan cabai hingga harum--masukan sawi hijau dan tempe.. tambah kan air secukupnya--masukan gula, garam,dan penyedap rasa rasa rasa.. icip rasa..tunggu air sampai menyusut lalu hidang kan--",2,idresep4460580-tumis-sawi-hijau-plus-tempe,"sawi, sawi hijau, tempe, bawang merah, bawang putih, cabai, cabai rawit, garam, gula"
tempe mendoan melet,1 papan tempe--4 buah tahu putih--bahan sambal--12 siung bawang merah--5 siung bawang putih--cabai rawit saya pakai 100biji karena suka pedas--1 buah tomat--secukupnya gula  garam--bahan tepung--1 sendok makan tapioka--6 sendok makan terigu--3 siung bawang putih--secukupnya ketumbar--bubuk kaldu saya pakai ayam--air--minyak untuk menggoreng--,"pertama buat sambal dulu, masukkan bawang merah, bawang putih, tomat, cabai rawit ke food processor bisa juga di ulek jangan sampai terlalu halus--tumis bahan sambal yang sudah siap, bubuhkan garam dan gula tes rasa, sisihkan--buat adonan tepung, haluskan bawang putih, campurkan dengan terigu dan tapioka, masukkan garam dan bubuk kaldu, masukkan air tapi jangan terlalu kental, sisihkan--belah tempe dan tahu, ushakan agar agak tebal karena masih akan diisi sambal--masukkan sambal ke dalam tahu dan tempe yang sudah dibelah--masukkan tempe dan tahu ke dalam tepung, dan siapkan minyak untuk menggoreng--goreng dalam keadaan minyak sudah cukup panas dan tidak perlu sampai berubah coklat--siap disajikan hangat--",5,idresep4460205-tempe-mendoan-melet,"tempe, tahu, bawang merah, bawang putih, cabai, cabai rawit, peda, tomat, gula, garam, terigu, teri, ketumbar, kaldu, ayam, minyak"
orek tempe basah cabai ijo,"1 papan tempeaku bli 2000--3-4 sendok makan kecap manis--secukupnya gula, garam, kaldu--bumbu yg di haluskan--5 siung bawang merahagak kecil2 bawangnya--2 siung bawang putih--4 buah cabai merah keriting--3 buah cabai rawit orange--1 butir kemiri--14 sendok teh ketumbar--pelengkap--3 buah cabai ijo besar, iris--2 lembar daun salam--1 ruas lengkuas--100 mililiter air kurang lebih--","potong2 tempe,lalu goreng. jangan terlalu kering.--tumis bumbu yg di haluskan, masukan daun salam dan lengkuas timis hingga bumbu matang dan harum.--masukan kecap, cabai ijo, beri air.--masukan gula, garam, dan kaldu. tes rasa.--masukan tempe yg sudah d goreng. aduk rata--jika air sudah aga menyusut dan tasa sudah pas. angkat dan sajikan.--",8,idresep4460195-orek-tempe-basah-cabai-ijo,"tempe, kecap, kecap manis, gula, garam, kaldu, bawang merah, bawang putih, cabai, cabai merah, cabai rawit, kemiri, ketumbar, daun salam, lengkuas"
tumis kacang panjang-tempe,"10 helai kacang panjang, potong--1 papan tempe, iris, goreng--daun salam--bumbu--3 buah bawang merah--2 buah bawang putih--2 buah kemiri--12 sendok teh lada--garam, gula--kecap manis--",uleg bumbu hingga halus.--tumis bumbu hingga harum.--masukkan kacang panjang potong. tambahkan air. masak sampai matang.--masukkan tempe. bumbui dengan kecap manis.--koreksi rasa. sajikan.--,17,idresep4460146-tumis-kacang-panjang-tempe,"kacang panjang, tempe, daun salam, bawang merah, bawang putih, kemiri, lada, garam, gula, kecap, kecap manis"
"udang, tempe, terong balado",250 gram udang--200 gram tempe--2 buah terong--4 siung bawang putih--4 siung bawang merah--5 biji cabai merah keriting--5 biji cabai rawit merah--garam--gula--kecap manis--3 biji tomat--,"cuci udang dan buang kepala nya, rendam pake jahe 10 menit.--potong tempe dan terong sesuai selera. lalu goreng tempe, terong dan udang setengah matang.--haluskan bumbu diatas. kecuali tomat.--tumis bumbu smpai bau harum bru masukkan tomat. tumis tomat smpai layu.--masukkan tempe, terong dan udang. tambah kan air 250 mililiter. agar bumbu meresap. tunggu mendidih.--koreksi rasa. tambahkan kecap manis.--",0,idresep4460263-udang-tempe-terong-balado,"udang, tempe, terong, bawang putih, bawang merah, cabai, cabai merah, cabai rawit, garam, gula, kecap, kecap manis, tomat"
tumis tempe kacang panjang,1 papan tempe potong serong--kacang panjang--35 biji cabai kecil saya suka pedas sih--1 buah tomat--terasi--3 buah bawang putih--1 buah bawang merah--1 bks kaldu ayam ayam--minyak untuk menggoreng dan menumis--,"bawang putih,bawang merah,cabai,tomat,terasi di tumbuk jadi satu--goreng tempenya--tumis bahan yang sudah ditumbuk masukan kacang panjang yang sudah di potong2--setelah itu masukan tempe yang sudah di goreng dan berikan kaldu ayam, tunggu sampai mateng--",1,idresep4460026-tumis-tempe-kacang-panjang,"tempe, kacang panjang, cabai, peda, tomat, terasi, bawang putih, bawang merah, kaldu, kaldu ayam, ayam, minyak"
tahu tempe pedes manis,"5 buah tahu kecil--1 tempe daun--2 batang bawang daun--12 siung bawang bombay, iris--3 siung bawang merah, iris--2 siung bawang putih, cacah--2 cabai rawit merah sesuai selera--2 cabai rawit hijau--sejumput merica--1 sendok makan saus tiram--1 sendok makan kecap manis--","potong kotak kotak semua tahu dan tempe. kemudian goreng hingga setengah matang--tumis bawang bombay, bawang merah dan bawang putih--masukkan tahu dan tempe yg sudah di goreng--masukkan cabai, saus tiram, kecap manis dan merica--tambahkan sedikit air--masak hingga bumbu meresap--siap disajikan --",7,idresep4460015-tahu-tempe-pedes-manis,"tahu, tempe, bawang daun, bawang bombay, bawang merah, bawang putih, cabai, cabai rawit, merica, saus tiram, kecap, kecap manis"
orek tempe ikan cuwe',1 kranjang ikan cuwe isi 4--1 papan tempe--bumbu2--4 siung bawang merah--1 siung bawang putih--5 buah cabai rawit--gula--garam--,iris dadu tempe atau memanjang--goreng tempe dan ikan cuwe'--uleg semua bumbu--panaskan minyak--masukkan bumbu yg sudah d uleg--tambahkan sdikir air--masukkan ikan cuwe' dan tempenya--boleh d tmbahin kecap--cicipi jika rasanya kurg enak tmbahin penyedap rasa rasa..--,2,idresep4459572-orek-tempe-ikan-cuwe,"ikan, tempe, bawang merah, bawang putih, cabai, cabai rawit, gula, garam"
sayur terong tempe santan gampang,"2 buah terong diiris bulat--1 papan tempe kecil, dipotong kotak kotak 1 cm--2 lembar daun salam--2 cm lengkuas, memarkan--1 batang serai, memarkan--3 buah cabai hijau iris serong--600 mililiter santan saya kara  air--1,5 sendok teh garam--1 sendok teh gula--14 sendok teh merica--minyak--bumbu halus --5 butir bawang merah--3 siung bawang putih--3 butir kemiri sangrai--14 sendok teh ketumbar--2 cm kunyit--","panaskan minyak, goreng terong sampai agak layu. sisihkan.--tumis bumbu halus, lengkuas, daun salam, serai hingga harum. masukkan cabai lalu aduk hingga matang.--tuang santan. masukkan gula, garam, merica. aduk rata.--masukkan tempe, masak hingga matang. aduk2 ya agar tidak pecah.--masukkan terong, masak hingga terong matang. selesaiiiiii.--",4,idresep4459566-sayur-terong-tempe-santan-gampang,"terong, tempe, daun salam, lengkuas, serai, cabai, cabai hijau, santan, garam, gula, merica, minyak, bawang merah, bawang putih, kemiri, ketumbar, kunyit"
tempe melet,1 papan tempe--5 cabai rawit--10 cabai merah keriting sesuai selera--2 buah tomat--2 siung bawang merah--2 siung bawang putih--gula--garam--tepung bumbutepung terigu--,"bikin sambal dengan haluskan cabai, bawang merah, bawang putih, tomat, tambah sedikit gula dan garam--tumis sambal dengan minyak--potong tempe, belah bagian tengah. isi tempe dengan sambal yg sudah matang--balut tempe isi dengan tepung bumbu yg sudah diencerkan.--goreng tempe. sajikan selagi hangat--",0,idresep4459774-tempe-melet-huhah,"tempe, cabai, cabai rawit, cabai merah, tomat, bawang merah, bawang putih, gula, garam, tepung terigu, terigu, teri"
kering tempe harum,3 papan tempe--3 siung bawang putih--6 siung bawang merah--5 cabai merah setan optional tergantung selera--3 lembar daun salam--2 lembar daun jeruk nipis--1 siung jahe--1 siung lengkuas--1 siung serai--secukupnya garam--secukupnya penyedap rasa rasa rasa--secukupnya kecap manis--secukupnya gula merah  sesuai selera saya pakai 2 sisir gula merah ukuran kecil--,"iris tempe sesuai selera --goreng sampai kering--uleg bumbu-bumbu. tambahkan garam setengah sendok teh atau sesuai selera.. karena saya suka asin jadi saya tambahkan agak banyak kecuali lengkuas, jahe, serai. cukup di memarkan  geprek kasar--panaskan minyak tumis semua bumbu termasuk lengkuas, jahe, daun jeruk, dan daun salam, serai. tambahkan gula merah 2 sisir kecil  sesuai selera dan kecap secukupnya tambahkan air setengah gelas belimbing jika semua sudah tercampur dan bau sudah harum masukan kering tempe tambahkan penyedap rasa rasa rasa optional sesuai selera masak kurang lebih 5 menit.--tes rasa. jika kurang manis atau asin bisa di tambahkan--angkat dan sajikan harum sis baunya.. --",6,idresep4459292-kering-tempe-harum,"tempe, bawang putih, bawang merah, cabai, cabai merah, daun salam, daun jeruk, jeruk nipis, jahe, lengkuas, serai, garam, penyedap rasa, kecap, kecap manis, gula, gula merah"
abon ikan tokol  tempe,1 kilogram ikan tongkol--1 papan tempe--1 prapat  bawang kering--bumbu halus--30 buah cabai rawit klo suka pedas tmbahin--5 siung bawang putih--1 ruas kunyit--1 cm jahe--1 cm lengkuas--1 sendok teh lada--1 sendok makan gula yg mau pke kecap bisa tp q pke gula--1 sendok teh merica--1 sendok teh garam--1 kaldu ayam rasa sapi--dan minyak untuk mngoreng--,"bersihkan ikan buang kpla dan isi dalam lalu rebus jgn trllu matang atau lembek, sisihkan--potong tempe sesuai selera, q potong panjang kecil2, lalu goreng sisihkan--lalu giling ikan tongkol pke cobek giling ksar jangn smpe lembut sisihkan sbntar. potong bawang tipis2 lalu goreng. minyak sisa dri bawang klo trllu bnyak kurangin untuk mnggoreng ikan nya sampe kering dengn api kecil sambil di aduk2.--campur semua bumbu lalu haluskan dan goreng sampe harum msukkn kecap gula dan kaldu ayam rasa spi tadi secara brtahap klo bumbu sudah kluar harum nya msukkan ikan goreng sama tempe nya jgn lma2 lalu mtiin api nya. klu sudah dingin msukkan bawang goreng tadi lalu aduk smpe mrata. udah siap..--jgn lupa ya pas di rebus ksih garam merica tomat bawang putih 1 siung aja iris tipis--",1,idresep1799463-abon-ikan-tokol-tempe,"kol, ikan, tongkol, tempe, cabai, cabai rawit, peda, bawang putih, kunyit, jahe, lengkuas, lada, gula, kecap, merica, garam, kaldu, kaldu ayam, ayam, minyak"
tahu tempe bacem,1 kotak tahu putih--1 papan tempe--5 lembar daun salam  lengkuas--1 batang serai--gula merah--kecap--garam--bumbu halus --ketumbar--5 siung bawang merah--2 siung bawang putih----,"tata daun salam dibawah kemudian tempe, tahu dan bumbu lainnya. masukkan air sampai tahu terendam--masak sampai air hampir habis menyusut kemudian goreng.--nb  ini sih saya panggang berhubung minyak gorengnya lagi abis wkwkwkwkwk--",5,idresep4459682-tahu-tempe-bacem,"tahu, tempe, lengkuas, daun salam, serai, gula, gula merah, kecap, garam, ketumbar, bawang merah, bawang putih"
tempe goreng mentega,"1 papan tempe, potong² menjadi persegi--3 sendok makan terigu--1 sendok makan tapioka--1 sendok teh ketumbar--1 sendok teh lada bubuk--secukupnya garam--12 sendok teh kunyit bubuk--secukupnya air--minyak--3 sendok makan mentega--","buat adonan dengan mencampurkan semua bahan kecuali tempe dan minyak--masukkan tempe dan baluri dengan adonan--panaskan minyak dan mentega, goreng tempe hingga kecoklatan--angkat, sajikan, lebih nikmat selagi hangat--",3,idresep4441614-tempe-goreng-mentega,"tempe, terigu, teri, ketumbar, lada, garam, kunyit, minyak, mentega"
orek tempe pedas,1 papan tempe--20 cabai kriting merah--tomat jika mau tdk trll pedas--jeruk limau 1 buah peras airnya--5 bawang merah--3 bawang putih--garam--gula--minyak--,"potong2 tempe sesuai selera, goreng smp garing jgn gosong--ulek bumbu halus duo bawang, tomat, garam, gula, tumis hingga wangi--masukkan tempe yg telah digoreng aduk rata, koreksi rasa--sajikan dengan sayur asem atau dengan nasi hangat sudah enak bgt ni orek tempe pedasslmt menikmati--",5,idresep4458891-orek-tempe-pedas,"tempe, cabai, tomat, peda, jeruk limau, bawang merah, bawang putih, garam, gula, minyak"
tahu tempe bacem,tempe--tahu--gula merah--garam--kecap boleh skip--bumbu halus --bawang merah--bawang putih--ketumbar--bumbu tambahan --lengkuas digeprek--serai digeprek--daun salam--,"potong tempe dan siapkan tahu--haluskan bumbunya kecuali yg di geprek dan daun salam--sediakan air untuk merebus ungkep, lalu masukan bumbu halusnya--setelah bumbunya larut, masukan gula merah, garam, kecap. lalu tahu dan tempe--tahu dan tempe sudah terendam dengan rebusan airnya, masukan serai, daun salam dan lengkuas--koreksi rasa dan tunggu sampai airnya menyusut--setelah itu bisa langsung digoreng dan sisanya masukin kulkas deh--",9,idresep4458779-tahu-tempe-bacem,"tempe, tahu, gula, gula merah, garam, kecap, bawang merah, bawang putih, ketumbar, lengkuas, serai, daun salam"
tumis tempe kacang panjang,secukupnya tempe--250 gram kacang panjang--6 siung bawang merah--3 siung bawang putih--1 ruas lengkuas--2 lembar daun salam--2 buah cabai besar--secukupnya kecap--garam--penyedap rasa rasa rasa optional--,"iris tempe kecil-kecil dan goreng setengah matang--iris bawang merah, bawang putih, cabai, geprek lengkuas lau tumis beserta daun salam sampai harum dan layu--masukkan kacang panjang, tambahkan sedikit air. tutup wajan hingga kacang panjang setengah mateng--masukkan tempe, tambahkan kecap. masak hingga tempe dan kacang panjang matang--tambahkan garam dan penyedap rasa rasa rasa hingga rasanya pas--sajikan--",4,idresep3690408-tumis-tempe-kacang-panjang,"tempe, kacang panjang, bawang merah, bawang putih, lengkuas, daun salam, cabai, kecap, garam, penyedap rasa"
orek tempe kacang,"1 papan tempe fresh 5000-an, potong tipis"" sedang--3 sendok makan kacang tanah--secukupnya minyak fresh--bumbu halus--10 buah cabai merah keriting, 7 dihaluskan, 3 diiris tipis""--5 butir bawang merah--3 siung bawang putih--1 ruas jari lengkuas, memarkan--12 ruas jahe, haluskanmemarkan--2 lembar daun salam--4 lembar daun jeruk--1 batang serai, potong, ambil bgian tebalnya, memarkan--1-2 sendok makan gula merah yg sdh disisir tergantung selera--secukupnya garam, gula--sedikit sj air kurang lebih 2 sendok makan--","potong tempe tipis"" sprti gbr di atas. goreng sampai berubah warna dan sedikit garing. tiriskan.--selnjutnya goreng kacang hingga matang dan berubah warna. jgn smpi gosong ya bun.. nnti pahit.--kemudian tumis bumbu halus, masukan lengkuas, jahe, salam, daun jeruk,serai. tumis sampai harum dan matang.--setelah itu beri air sedikit sj, masukan garam, sedikit gulpas bs diskip trgntung selera dan gula merah sisir. aduk merata. koreksi rasa.--setelah agak kental masukan tempe, menyusul kacang tanah, aduk hingga rata dan bumbu meresap. matikan api.--taruh dipiring saji. siap deh dinikmati utk teman makan ditambah lauk yg lainnya.--",13,idresep3998484-orek-tempe-kacang,"tempe, kacang tanah, minyak, cabai, cabai merah, bawang merah, bawang putih, lengkuas, jahe, daun salam, daun jeruk, serai, gula, gula merah, garam"
tahu tempe telur bumbu bali,"1 bks tempe 240gr--1 bks tahu kira"" 14kg--4 butir telur ayam--bumbu halus --1 siung shallot ukuran besar kalo ukuran kecil 2 siung yay--4 siung bawang putih--5 biji cabai rawit skip kalau tdk suka pedas--bumbu tambahan --secukupnya garam--secukupnya gula--secukupnya kaldu ayam ayam--secukupnya lada putih--sere--daun salam--lengkuas--jahe--bumbu bali instan--minyak untuk menumis--1 buah tomat--2 sendok makan kecap manis--","siapkan bahan-bahan--potong- potong tempe dan tahu, sesuai selera--rebus telur sampai matang--haluskan shallots, bawang putih, dan cabai boleh diblender, saya lebih suka diulek sih --goreng tempe, tahu dan telur rebus jangan terlalu matang lalu tiriskan--tumis bumbu halus dan bumbu bali instan, hingga baunya harum--lalu masukkan sere, jahe, lengkuas dan daun salam, tumis hingga wangi--masukkan tempe, tahu dan telur yang sudah digoreng kedalam tumisan bumbu--tumis sebentar hingga meresap, lalu tuang 2 gelas air--aduk hingga rata, lalu masukkan tomat--beri garam, gula, lada putih, dan kaldu ayam ayam secukupnya, lalu tes rasa--tambahkan sedikit kecap manis, kira-kira 2 atau 3 sendok makan sesuai selera, tunggu sampai airnya habis lalu angkat--siap dihidangkan, dimakan pake nasi anget tambah kerupuk, maknyusss happy break fast, guys--",0,idresep4458622-tahu-tempe-telur-bumbu-bali-ala-mommies,"tempe, tahu, ayam, telur, bawang putih, cabai, cabai rawit, peda, garam, gula, kaldu, kaldu ayam, lada, daun salam, lengkuas, jahe, minyak, tomat, kecap, kecap manis"
sate tahu  tempe teflon,2 tahu putih--13 papan tempe ukuran besar--1 ruas lengkuas--1 daun salam--2 sendok makan kecap manis--secukupnya garam--secukupnya penyedap rasa rasa optional--secukupnya gula--bumbu halus --2 bawang putih--4 bawang merah--2 kemiri--secukupnya gula merah--1 sendok teh merica--12 sendok teh ketumbar--,"potong tahu  tempe sesuai selera--masukkan tahu  tempe dalam panci bersama daun salam, lengkuas, kecap manis. beri air sampai bahan terendam.--masak dengan api sedang, bumbui garam, gula, penyedap rasa rasa. koreksi rasa dan masak sampai kuah menyisut dan bumbu meresap.--susun tahu  tempe dengan tusuk satelidi.--panggang tahu  tempe diatas teflon dengan sedikit minyak.--lumuri sate dengan sisa bumbu tadi, kucuri kecap dan panggang sampai agak kering.--jangan lupa dibalik dan beri kecap di sisi lainnya. sajikan.--",9,idresep4457781-sate-tahu-tempe-teflon,"tahu, tempe, lengkuas, daun salam, kecap, kecap manis, garam, penyedap rasa, gula, bawang putih, bawang merah, kemiri, gula merah, merica, ketumbar"
tempe orek iris,"12 papan tempe iris dadu--kecap manis secukupnya, sampai tempe berubah warna hitam--8 buah bawang merah iris--3 buah bawang putih iris--7 cabai merah keriting iris--3 cabai rawit iris--3  2 lembar daun salam--","goreng irisan tempe sampai matang sisihkan--tumis bumbu2 iris nya setengah matang--masukkan tempe yg sudah di goreng--tambahkan kecap secukupnya--aduk rata, koreksi rasa, sajikan--",0,idresep4457152-tempe-orek-iris,"tempe, kecap, kecap manis, bawang merah, bawang putih, cabai, cabai merah, cabai rawit, daun salam"
oseng mie tempe,1 bungkus mie urai merah--1 papan tempe potong kecil2--5 siung bawang putih--8 siung bawang merah--10 buah cabai rawit sesuai selera--2 lembar daun salam--1 ruas jahe geprek--1 ruas lengkuas geprek--secukupnya garam--secukupnya gula--5 sendok makan kecap manis--secukupnya air--minyak untuk menumis--,"rebus mie urai sampai hampir matang, angkat tiriskan--tumis duo bawang, cabai sampai harum, masukan lengkuas salam dan jahe--masukan tempe, air, kecap, gula dan garam biarkan mendidih dan agak menyusut--masukan mie yg sudah direbus tadi, aduk sampai semua tercampur rata... koreksi rasa--sajikan --",9,idresep4457275-oseng-mie-tempe-ala-qeelas-kitchen,"tempe, bawang putih, bawang merah, cabai, cabai rawit, daun salam, jahe, lengkuas, garam, gula, kecap, kecap manis, minyak"
bakso tempe,terigu 6 sendok makan.. tepung kanji 8 sendok makan.. tempe sepapan telur 1 kaldu ayam 1 bawang putih 3--,potong tempe kecl2 lalu kukus sampai 15 menit.. kemudian tumbuk tempe hingga halus.. lalu haluskan bawang putihulek lalu campur kan adonan yg sudah di siapkan.. lalu uleni.. lalu di bentuk bulat2--,3,idresep4457219-bakso-tempe,"bawang putih, kaldu, kaldu ayam, ayam, tempe, telur, terigu, teri"
lodeh tatemtahu tempe,1 buah tahu--1 papan tempe1000an--3 lbar daun salam--3 lbar daun jeruk--secukupnya santan--sedikit gula--secukupnya air--lengkuas geprek secukupnya--bumbu halus--3 buah cabai keriting--1 sendok teh ketumbar--1 siung bawang putih--2 siung bawang merah--12 jari kunyit--1 sendok teh garam--2 butir kemiri--,"potong segitiga tahu tempe.uleg bumbu halus--tumis bumbu halus hingga wangi.masukkan daun salam daun jeruk lengkuas.masukan air sedikit tunggu mendidih.setelah mendidih masukan tahu tempe.ungkep sebentar.--setelah tahu tempe dirasa matang masukan santan gula,penyedapjk suka.tunggu hingga mendidih.koreksi rasa.angkat dan sajikan--",3,idresep4457091-lodeh-tatemtahu-tempe,"tahu, tempe, daun salam, daun jeruk, santan, gula, lengkuas, cabai, ketumbar, bawang putih, bawang merah, kunyit, garam, kemiri"
orak arik tempe tahu teri,"1 buah tahu putih, potong kotak--12 tempe lonjor, potong kotak--12 ons teri medan--bumbu halus --6 buah cabai merah keriting--2 siung bawang putih--3 siung bawang merah--12 buah tomat--sesuai selera garam, gula dan gula merah--","goreng dahulu tempe, tahu dan teri. sisihkan.--blender semua bumbu yang dihaluskan. setelah itu, tumis bumbu halus hingga matang dan beri sedikit air. aduk - aduk.--setelah bumbu agak matang, beri garam, gula, dan gula merah, aduk rata hingga matang.--masukan semua bahan, tempe, tahu dan teri. aduk hingga tercampur rata dengan bumbu. angkat dan masakan siap dihidangkan.--",5,idresep4456277-orak-arik-tempe-tahu-teri,"tahu, tempe, teri, cabai, cabai merah, bawang putih, bawang merah, tomat, garam, gula, gula merah"
