Title,Ingredients,Steps,Loves,URL,Main Ingredients
mujair mini rica rica kisahkasihcookpad,"6 ekor ikan mujair ukuran telapak tangan--bumbu di ulek --8 bh cabai merah keriting--5 bh cabai rawit hijau  merah--5 siung bawang merah--2 siung bawang putih--1 ruas jahe--1 ruas lengkuas di geprek--2 lbr daun jeruk sobek-sobek buang batangnya--1 lbr daun salam--1 bh tomat ukuran sedang, di iris tipis--1 btg bawang daun--minyak secukupnya untuk menumis  menggoreng--secukupnya garam--secukupnya vetsin--air 1gelas kecil  250ml--","bersihkan ikan mujair lalu belah dua ato tergantung selera,lalu beri air perasan jeruk nipis ato cuka. diamkan 15 menit--goreng ikan sampai matang,sisihkan.--ulek semua bahan bumbu ulek, jangan terlalu halus.--tumis bumbu ulek lalu tambahkan daun jeruk, daun salam, lengkuas. tumis sampai harum dan matang. jika sdh matang masukkan ikan yg sdh digoreng lalu aduk-aduk, masukkan irisan tomat.--beri air,garam, vetsin,bawang daun lalu aduk dan biarkan bumbu meresap--jika sdh meresap, ikan mujair mini rica -rica siap di sajikan dengan nasi hangat --",12,idresep4358169-mujair-mini-rica-rica-kisahkasihcookpad,"ikan, mujair, ikan mujair, cabai, cabai merah, cabai rawit, bawang merah, bawang putih, jahe, lengkuas, daun jeruk, daun salam, tomat, bawang daun, minyak, garam"
pepes ikan mas,ikan mas 3 ekor ukuran sedang--daun pisang--10 cabai kriting--5 cabai rawit--10 bawang merah--5 bawang putih--4 butir kemiri--kunyit seruas jari--seujung jari jahe--garam--gula--sasa--1 sendok minyak--salam serai--,halus kan semua bumbu..--kemudian tambah kan garam..gula..sasa..dan minyak...aduk sampai rata..masukan ikan--siap kan daun buat membungkus ikan nya--bungkus ikan satu2 tambah kan salam serai di atas nya..kemudian kukus selama 15 menit--setelah 15 menit kukus kemudian panggang sampai daun kering...--jadi deh ikan pepes emas nya..--,8,idresep4358336-pepes-ikan-mas,"ikan, ikan mas, daun pisang, cabai, cabai rawit, bawang merah, bawang putih, kemiri, kunyit, jahe, garam, gula, sasa, minyak, serai"
pecak gurame,"500 gram ikan gurame 1 ekor--1 buah jeruk nipis--sdkt garam tmbhan dr sy--secukupnya minyak--bumbu ikan goreng dihaluskan--3 siung bawang putih--1 sendok teh ketumbar--2 cm kunyit--12 sendok teh garam--bumbu pecak sangrai  tumbuk kasar--13 buah cabai rawit merah resep asli 10 buah--12 buah cabai merah keriting resep asli 10 buah--4 siung bawang putih--8 butir bawang merah--2 cm jahe--1 cm kencur--1 ruas temu kunci sy skip krn nggk ada--3 butir kemiri--bumbu pelengkap pecak--1 batang serai, geprek--3 lembar daun jeruk resep asli 2 lbr--100-150 mililiter air resep asli 300 mililiter--2 buah tomat hijau resep asli 1 buah--2 sendok makan air asem jawa--garam, gula secukupnya sy pkai kaldu jamur--","bersihkan ikan kemudian lumuri dgn air jeruk nipis dan sdkt garam. diamkan 15 menit.--setelah itu cuci bersih ikan dan lumuri dgn bumbu ikan goreng yg sdh dihaluskan.diamkan bbrpa saat smpi bumbu meresap.--panaskan minyak hingga bnr"" panas kmdian goreng ikan smpi matang dan kering. sisihkan. taruh ikan gurame di piring saji.--sangrai bumbu pecak kmdian tumbuk kasar. tumis bumbu pecak hingga harum, tambahkan serai, daun jeruk, air, air asam, gula, garam, kaldupenyedap optional secukupnya. terakhir sblm air mulai set, sy masukan tomat. aduk rata, koreksi rasa.--setelah bumbu pecak matang, siram di atas ikan gurame goreng. siap deh pecak guramenya disantap bareng"" dgn klrg tercinta..selamat mencoba!!--note klau tdk ada ikan gurame, bs diganti ikan mas atau ikan nila.--perbandingan ini sy beri cth pecak selnjutnya, dgn bnyk minyak dan bnyk air. sy pkai ikan kembung. selera sj ya bu-ibu mau sdkt yg berkuah tdk.--",7,idresep4356782-pecak-gurame,"ikan, gurami, garam, minyak, bawang putih, ketumbar, kunyit, cabai, cabai rawit, cabai merah, bawang merah, jahe, kemiri, serai, daun jeruk, tomat, gula, kaldu, jamur, kaldu jamur"
kembung garang asem maknyuss,2 ekor ikan kembung uk.besar--1 btg serai memarkan--3 lbr daun salam--5 lbr daun jeruk--1 bh tomat uk.sedang iris memanjang jadi 6--12 sendok teh asam jawa larutkan dlm sedikit air--12 bh jeruk nipis uk.besar--5 bh bawang merah--3 bh bawang putih--1 bh kemiri--1 ruas kunyit--1 ruas jahe--1 ruas lengkuas--10 bh cabai rawit utuh--12 sendok teh gula--secukupnya garam--secukupnya minyak--,"bersihkan ikan, potong jadi 3, marinasi dgn garam  jeruk nipis.--haluskan bumbu  bawang merah, bawang putih, kemiri, kunyit, jahe, lengkuas. cabai rawit biarkan utuh saja. panaskan minyak, tumis bumbu sampai harum.--masukkan serai, daun salam, daun jeruk, asam jawa, tunggu sampai wangi serai tercium. lalu tambahkan air 2 gelas belimbing, tunggu sampai mendidih.--masukkan ikan kembung, tomat, garam, gula. tambahkan air hingga ikan terendam dalam bumbu. tutup wajan, masak kurleb 20 menit hingga air menyusut. koreksi rasa. sajikan. selamat mencoba.--",7,idresep4358100-kembung-garang-asem-maknyuss,"ikan, ikan kembung, serai, daun salam, daun jeruk, tomat, bawang merah, bawang putih, kemiri, kunyit, jahe, lengkuas, cabai, cabai rawit, gula, garam, minyak"
gurame saus tiram,"1 ekor gurame, bersihkan--2 lembar daun jeruk--4 siung bawang putih cincang halus--5 siung bawang merah iris tipis--2 buah cabai merah iris tipis serong--4 buah cabai rawit iris tipis--1 ruas jahe memarkan--2 sendok makan kecap manis--2 sendok makan saur tiram--1 sendok teh gula--1 sendok teh garam--sedikit air--sedikit minyak utk menumis--","goreng ikan yg sudah dibersihkan--tumis bawang putih, bawang merah, daun jeruk, cabai merah, cabai rawit hingga harum--masukkan gula, garam, jahe, kecap manis, saus tiram, dan air tunggu hingga mendidih--masukkan gurame--tunggu hingga bumbu meresap. sajikan --",2,idresep4358197-gurame-saus-tiram,"gurami, daun jeruk, bawang putih, bawang merah, cabai, cabai merah, cabai rawit, jahe, kecap manis, gula, garam, minyak"
kakap popcorn menu anak,"500 gr fillet ikan kakap segar--2 siung bawang putih, haluskan--1 sendok teh ketumbar--secukupnya garam--5 sendok makan terigu--minyak--","cuci bersih fillet ikan, potong agak kecil-kecil. tiriskan sampai tidak ada air sisa cucian.--beri ketumbar, bawang putih dan garam. aduk rata.--taburi ikan dengan terigu kering.--goreng hingga coklat keemasan. done! --",32,idresep4352390-kakap-popcorn-menu-anak,"ikan, ikan kakap, bawang putih, ketumbar, garam, terigu, minyak"
bandeng asem manis,2 ekor bandeng--6 cabai rawit--3 siung bawang putih--3 siung bawang merah--1 biji wortel--1 sendok makan kecap manis banggo--12 pucuk sendok teh garam hlus--,potong bandeng..rajang2 dlu bumbu2..tumis...llu ksh air dikit..masukn ikan bandengny.ma wortel..--jgn lupa tmbhin kecapny.simpelkn bun gk ribet hee..higinis pula ih iy gula merah scukupny bun. slmt mncoba--,9,idresep4357682-bandeng-asem-manis,"cabai, cabai rawit, bawang putih, bawang merah, wortel, kecap manis, garam"
tumis tongkol kemanggi,"10 biji ikan tongkol yg kecil2  di suwir2 buang tulang nya--2 plastik kemanggi--1 biji tomat, blender--20 biji cabai rawit hijau, blender--10 biji cabai kriting, iris--1 biji bawang bombay, iiris--5 siung bawang merah, iris--4 siung bawang putih, iris--1 batang serai, iris--4 lembar daun jeruk--3 lembar daun salam--secukupnya jahe, lengkuas  blender--","suwir tongkolnya lalu goreng stengah mateng lalu angkat--blender cabai rawit ijo jahe,tomat,lengkuas lalu tuang ke mangkuk masukan daun salam daun jeruk nya--iris bawang putih bawang merah cabai kriting bawang bombay serai--cuci kemanggi nya--siapkan minyak panas lalu tumis langkah 3 hingga harum--tuang langkah 2 aduk rata hingga harum--lalu tuang ikan tongkolnya yg sdh di goreng stengah matang--beri garam, gula, ladaku, ketumbar, magicku,secukupnya n tetap sesuai selera yah--cicipi lalu hidangkan selamat mencoba sist--",7,idresep4357546-tumis-tongkol-kemanggi,"kol, ikan, tongkol, ikan tongkol, tomat, cabai, cabai rawit, bawang bombay, bawang merah, bawang putih, serai, daun jeruk, daun salam, jahe, lengkuas"
gulai kakap,3 ekor ikan kakap goreng sebentar--2 kotak tahu--secukupnya kacang panjang--1 ruas lengkuas geprek--1 batang serai geprek--3 lembar daun jeruk--700 cc santan encer--300 cc santan kental--bumbu halus --7 biji cabai merah--6 siung bawang merah--3 siung bawang putih--3 biji kemiri--1 ruas jahe--minyak untuk menumis--gula--garam--,"tumis bumbu halus, daun jeruk,serai,lengkuas,daun jeruk sampai harum. tambahkan gula garam--tambahkan santan encer,masak dgn api sedang. masukkan ikan aduk sesekali sampai mendidih. tambahkan kacang panjang tunggu sampai setengah matang--kecilkan api,tambahkan santan kental aduk terus sampai mendidih. tes rasa. matikan kompor. sajikan.--",11,idresep4357554-gulai-kakap,"ikan, ikan kakap, tahu, kacang panjang, lengkuas, serai, daun jeruk, santan, cabai, cabai merah, bawang merah, bawang putih, kemiri, jahe, minyak, gula, garam"
pindang tongkol asem manis,"2 pindang tongkol buang kepala dan duri--1 bungkus lombok ijo ale petai 2rb--1 buah lombok besar iris serong--5 buah cabai optional--1 buah tomat potong memanjang jadi 8 bagian--3 siung bawang putih iris biasa--5 siung bawah merah iris biasa--2 lembar daun jeruk--secukupnya garam, gula, air, kaldu sapi bubuk--","bersihkan pindang tongkol, goreng sampai kecoklatan--tumis bawang merah, bawang putih sampai harum. masukkan lombok ijo, lombok merah, ale petai dan daun jeruk, tumis hingga harum--masukkan pindang tongkol dan tomat. beri air utk kuah, tunggu hingga mendidih sebentar. lalu masukkan gula, garam, kaldu sapi bubuk.--selamat mencoba  makan pake nasi hangat, krupuk  es teh udh nikmat bgt lho. hehehe--",18,idresep4357513-pindang-tongkol-asem-manis,"kol, tongkol, petai, cabai, tomat, bawang putih, daun jeruk, gula, garam, kaldu"
ikan tengiri pedas manis,"4 ekor ikan tengiri boleh di potongboleh tidak--minyak--3 siung bawang merah, potong halus--3 siung bawang putih, potong halus--14 sendok makan bubuk merica sesuai selera--1 butir tomat potong kecil--1 helai daun salam--1 helai lengkuas--gula merah sesuai selera--2 sendok makan kecap--3 sendok makan saus tomat--penyedap rasa rasa sesuai selera  boleh iya atau tidak--20 butir cabai lombok  cabai rawit potong kecil kecil--12 sendok garam--12 gelas air atau sesuai selera--sesuai selera gula merah atau gula aren--","cuci bersih ikan tengiri, lumasi ikan tengiri dengan garam dan merica, diamkan selama 15 menit--panaskan minyak ke dalan wajan--masukan ikan tengiri yang sudah di lumasi garam dan merica ke dalam wajan lalu goreng hingga setengah matang--angkat ikan tengiri lalu tiriskan--panaskan minyak--masukan potongan bawang merah dan bawang putih kemudian tumis--setelah bawang setengah matang, masukan tomat dan potongan cabai rawit, tumis hingga hancur--masukan air ke dalam wajan lalu aduk bersama bumbu yang sudah di tumis--campurkan kecap, saus, gula merah atau gula aren, garam dan bumbu penyedap rasa rasa--masukan lengkuas dan daun salam--tumis hingga tercampur semua bumbu--masukan ikan tengiri yang sudah di goreng tadi--tumis bersama bumbu yang sudah di buat, tunggu hingga bumbu meresap bersama ikan tengiri--hidangkan--",6,idresep4357266-ikan-tengiri-pedas-manis,"ikan, ikan tengiri, minyak, bawang merah, bawang putih, merica, tomat, daun salam, lengkuas, gula, gula merah, penyedap rasa, cabai, cabai rawit, garam"
mujair bakar,1 kilogram mujaerpotong2 atau biarkan utuh--bumbu rendaman--5 siung bawang putih--1 jari kelingking kunyit--1 sendok makan garam--bumbu oles--3 siung bawang putih--4 buah bawang merah--1 ruas jari jahe--12 sendok makan garam--3-4 sendok makan kecap bangau--2 sendok makan minyak--,"cuci bersih mujair,lalu rendam dengan bumbu rendaman.simpan dalam kulkas,biarkan selama 1 jam atau lebih agar bumbu lebih meresap.--siapkan panggangan,saya bakar menggunakan happy call.susun ikan di atas panggangan,bakar sambil di oles2 dengan bumbu oles.balik jika sudah terlihat matang.oles lagi dengan bumbu oles.jika sudah matang,angakt dan siap di sajikan dengan sambal dan lalapan.--",7,idresep4270374-mujair-bakar,"bawang putih, kunyit, garam, bawang merah, jahe, minyak"
gurame kuah kuning debm,1 ekor ikan gurame sedang--5 buah cabai ijo--3 buah kemiri--2 bawang putih--3 bawang merah--1 sendok teh merica--1 ruas jahe--3 ruas kunyit--12 potong tomat--2 lembar daun kunyit--2 bungkus sun kara--penyedap rasa--,"bersihkan ikan gurame, potong sesuai selera.--haluskan jahe, kunyit, garam dan bawang putih. balurkan ke ikan yang sudah di potong dan dibersihkan. tunggu kurang lebih 10 menit agar bumbu meresap.--siapkan minyak panas dan goreng ikan. tingkat kematangan di sesuaikan dengan selera. saya suka yang tidak begitu kering agar daging ikan ttep lembut.--iris daun kunyit,cabai ijo, bawang merah, dan uleg kemiri. kemudian tumis bumbu iris dan kemiri sampai harum. masukan tomat yang sudah dipotong dadu.--masukan ikan yang sudah di goreng, kemudian bolak balik sampai bumbu tercampur. masukan santan. dan beri penyedap rasa. jangan lupa masukan bubuk merica--angkat ketika santan sudah mendidih. sambil agak di aduk agar santan tidak pecah.--sajikan----",0,idresep4357316-gurame-kuah-kuning-debm,"ikan, gurami, cabai, kemiri, bawang putih, bawang merah, merica, jahe, kunyit, tomat, daun kunyit, penyedap rasa"
martabak gurame filet debm,1 bungkus agar swalow--1 sendok makan penyedap rasa--14 ikan gurame filet--2 telur ayam--2 bawang putih haluskan--3 rawit haluskan--,campurkan semua bahan. dan beri penyedap rasa sesuai selera.--panaskan teflon dengan api kecil.--masukan adonan kemudian tutup agar matang merata.--jika dirasa sudah wangi dan matang maka angkat dan sajikan.--,2,idresep4357345-martabak-gurame-filet-debm,"penyedap rasa, ikan, gurami, ayam, telur, bawang putih"
tumis tongkol cabai tomat,10 potong tongkol--6 siung bawang merah--1 siung bawang putih--1 buah tomat--1 cabai merah keriting--3 cabai rawit--sepotong kecil terasi aku pakai 14 terasi abc sachet--secukupnya gula garam--secukupnya air--,"goreng setengah matang daging tongkolnya. sisihkan--tumis bawang merah bawang putih hingga wangi, masukkan tomat, cabai keriting dan rawit hingga layu--beri sedikit air, gula garam, dan terasi. aduk hingga rata--masukkan tongkol, aduk. cek rasa. aku lebih ke manis, jadinya asem manis rasanyaa. mantap--sajikan deh--",2,idresep4357090-tumis-tongkol-cabai-tomat,"kol, tongkol, bawang merah, bawang putih, tomat, cabai, cabai merah, cabai rawit, terasi, gula, garam"
ikan patin masak kecap,"1 ekor patin segar potong 5--5 bawang merah--4 bawang putih--1 ruas jahe--5 lombok setan--5 lombok keriting--3 sdk makan kecap manis--garam, gula--","goreng patin sampe matang jgn dibolak balik nanti hancur--bawang merah,bawang putih,lombok,jahe di iris halus--goreng bumbu, beri sedikit air,masukan gula, kecap, garam--masukan ikan, tunggu sampai air menyusut--tes rasa, siap dihidangkan,,, enakkkkk--",6,idresep4357239-ikan-patin-masak-kecap,"bawang merah, bawang putih, jahe, kecap manis, gula, garam"
bandeng bakar tulang lunak,"1 ekor ikan bandeng ukuran besar--jeruk nipis--12 sendok teh merica--secukupnya garam--bumbu halus--4 siung bawang merah--2 siung bawang putih--10 buah cabai rawit--2 lbr daun jeruk--12 sendok makan gula merah serut--secukupnya gula, garam--sedikit kecap manis--1 buah tomat ukuran kecil--sambal terasi--15 buah cabai rawit--2 buah tomat--3 siung bawang merah--1 siung bawang putih--secukupnya terasi--secukupnya gula, garam--","bersihkan ikan. belah melebar, kucuri air jeruk nipis. tambah garam dan merica. simpan dalam kulkas kurleb 30 mnit--haluskan bumbu halusnya. lumuri ikan dg bumbu merata kemudian presto sekitar 15 menit.--bakar ikan diatas wajan dg alas daun pisang jika ada. itu memberikan aroma khas serta memudahkan kita ketika membalik ikan. tunggu hingga matang--haluskan bumbu sambal. tumis dg sedikit minyak. tambah gula, garam secukupnya.--sajikan dg lalapn daun kemangi dan nasi hangat.--",1,idresep4353965-bandeng-bakar-tulang-lunak,"ikan, ikan bandeng, merica, garam, bawang merah, bawang putih, cabai, cabai rawit, daun jeruk, gula, gula merah, kecap manis, tomat, terasi"
ikan bandeng bumbu bali,1 ekor ikan bandeng potong 4 lalu goreng kering--4 sendok makan santen--400 mililiter air--2 lembar daun salam robek 2--1 batang serai geprek--garam--gula--1 batang bawang daun potong seukuran korek api--minyak--bumbu halus saya blender--7 buah bawang merah--4 buah bawang putih--6 buah cabai merah--2 cm kunyit--1 cm lengkuas--,"kalau di blender tumis dulu bumbu tanpa minyak hingga kering untuk menghilangkan airnya baru di tambahkan minyak, daun salam dan serai... timis hingga bumbu harum dan matang--tambahkan air dan santan.... masak hingga air mulai menyusut--masukan ikan yang telah di goreng terlebih dahulu aduk rata kemudian sebelum diangkat masukan potongan bawang daun, garam dan gula... test rasa--biarkan bumbu agak benyek jadi airnya jangan terlalu menyusut--",8,idresep4357128-ikan-bandeng-bumbu-bali-by-dapoer-linggar,"ikan, ikan bandeng, daun salam, serai, garam, gula, bawang daun, minyak, bawang merah, bawang putih, cabai, cabai merah, kunyit, lengkuas"
pepes kembung bumbu merah,6 ekor ikan kembung--15 butir cabai rawit sesuai selera--7 butir cabai merah besar--7 siung bawang merah--5 siung bawang putih--seujung jari kunyit--seujung jari jahe--3 butir kemiri--iris tomat--daun kemangi--daun pisang untuk membungkus--,cuci ikan sampai bersih--blender atau haluskan semua bumbu kecuali tomat--tambahkan daun kemangi dan tomat yg di iris pada bumbu halus--beri kan gula garam dan menyedap rasa--lumuri ikan dengan bumbu yg banyak kemudian bungkus dengan daun pisang--kukus kurang lebih sekitar 30 menit sampai matang--,3,idresep4356975-pepes-kembung-bumbu-merah,"ikan, ikan kembung, cabai, cabai rawit, cabai merah, bawang merah, bawang putih, kunyit, jahe, kemiri, tomat, daun kemangi, daun pisang"
ikan lele bumbu kuning,4 ekor ikan lele-- bumbu halus --6 siung bawang merah--4 siung bawang putih--2 buah tomat--2 cm kunyit--2 buah kemiri sangrai--12 sendok teh ketumbar-- bumbu geprek --1 batang serai--1 ruas jahe--2 lembar daun jeruk--3 buah cabai rawit merah--2 buah cabai merah keriting--1 bungkus kara instant 65 mililiter--secukupnya gula--secukupnya garam--secukupnya air--secukupnya minyak--,"cuci bersih lele. lalu balur dengan garam. biarkan 15 menit. kemudian goreng hingga garing.--tumis bumbu halus hingga wangi dan berubah warna. masukkan potongan tomat, serai dan daun jeruk. lalu tambakan air. biarkan hingga mengental.--kemudian masukkan lele yang sudah digoreng. lalu santan instan, gula, garam, cabai rawit dan cabai merah. aduk pelan-pelan agar santan tidak pecah.--biarkan hingga kuah sedikit meresap. koreksi rasa. dan siap disajikan dengan nasi hangat --",9,idresep4334129-ikan-lele-bumbu-kuning,"ikan, lele, ikan lele, bawang merah, bawang putih, tomat, kunyit, kemiri, ketumbar, serai, jahe, daun jeruk, cabai, cabai rawit, cabai merah, gula, garam, minyak"
nila asam manis,"12 ekor fillet ikan nila potong kotak--5 siung bawang putih geprek--1 bh wortel potong memanjang--1 bh timun,buang biji potong memanjang--14 bagian bawang bombay iris memanjang--2 bh cabai merah keriting potong serong--1 tangkai bawang daun potong serong--4 sendok makan saus tomat sy belibis--secukupnya garam, gula--penyedap rasa rasa optional--1 sendok makan margarin--minyak untuk menggoreng--tepung bumbu serbaguna crispy sy kobe--200 mililiter air matang secukupnya--","cuci bersih ikan, potong kotak sesuai selera. kucuri dengan air jeruk lemonnipis, dan balur dengan gram, diamkan 5 menit--balur ikan dengan tepung serbaguna dan goreng sampai matang, angkat sisihkan--tumis bawang putih dengan margarin sampai harum, lalu masukan bawang bombay, cabai, wortel dan timun, tumis sebentar.--masukan saus tomat, beri air, garam, gula, dan penyedap rasa rasa, aduk rata. tunggu sampai mendidih, matikan kompor masukan bawang daun. selesaiii--tata ikan dalam piring saji, siram dengan saus asam manis. atau disajikan terpisah--ga perlu tambah air jeruk lemon nipis, atau cuka. saus tomatnya sdh cukup asam.--bisa ditambahkan potongan paprika, tomat, dan nanas.--",1,idresep2565113-nila-asam-manis,"ikan, ikan nila, bawang putih, wortel, timun, bawang bombay, cabai, cabai merah, bawang daun, tomat, gula, garam, penyedap rasa, minyak"
capcai sayur ikan tuna,wortel--kentang--buncis--kacang arcis--jagung--brokoli--ikan tuna 10 potongan kecil--1 bawang bombay--2 bawang putih--1 sendok makan minyak ikan--500 mililiter kaldu ayam cair--lada hitamputih--garam--minyak untuk menumis--12 sendok makan tepung meizena--,"tumis bawang bombay, bawang putih yang sudah di iris--masukkan ikan tuna, tumis sebentar--masukkan semua sayur, dulukan sayur yang lama masaknya dari pada yang mudah--masukkan kaldu ayam--masukkan garam, lada, minyak ikan  masak sampai sayur benar2 masak.--tambahkan tepung meizena setelah sayur matang.--capcai siap dihidangkan--",1,idresep4199411-capcai-sayur-ikan-tuna,"wortel, kentang, buncis, jagung, kol, brokoli, ikan, ikan tuna, tuna, bawang bombay, bawang putih, minyak, kaldu, kaldu ayam, ayam, lada, garam"
tongkol goreng tumis bumbu iris,"4 buah pindang tongkol sedang bersihkan kulitnya, potong-potong--10 siung bawang merah iris tipis--7 siung bawang putih iris tipis--4 buah cabai merah potong serong tipis--sesuai selera cabai rawit  potong serong--1 sendok makan saus tomat--secukupnya garam--secukupnya gula--secukupnya kaldu--12 sendok teh merica--sedikit air--","goreng tongkol setengah matang. sisihkan.--tumis bawang merah dan bawang putih sampai harum. masukkan lombok merah, bumbu lainnya dan air. didihkan masukkan tongkol goreng. biarkan bumbu meresap dan sedikit mengental.--angkat dan sajikan.--",25,idresep4352590-tongkol-goreng-tumis-bumbu-iris,"kol, tongkol, bawang merah, bawang putih, cabai, cabai merah, cabai rawit, tomat, garam, gula, kaldu, merica"
pindang tongkol suwir campur petai plus telur..,6 potong ikan tongkol--1 mangkok kecil petai selong--1 btr telur ayam kocok lepas--2 btr bawang merah--2 butir bawang putih--3 bh cabai kriting--1 bh tomat potong2--1 lbr daun salam--garam secukup nya--1 sendok teh gula--penyedap rasa rasa blh skip--1 sendok makan minyak utk menumis--,"pindang tongkol suwir kasar--panas kan minyak masukan bawang merah bawang putih yg sudah di iris....--kalo sdh tercium harum masukan telur aduk aduk sampe matang....lalu masukan tongkol suwir,petai,daun salam,tomat iris,garam,gula,penyedap rasa....aduk sampai matang dan harum....angkat....sajikan dg nasi panas....hmmmmmm....maknyoss....--",2,idresep4354763-pindang-tongkol-suwir-campur-petai-plus-telur,"kol, ikan, tongkol, ikan tongkol, petai, ayam, telur, bawang merah, bawang putih, cabai, tomat, daun salam, garam, gula, penyedap rasa, minyak"
tuna chunk in vegetable oil  corn,1 kaleng tuna chunk in vegetable oil saya pakai tuna sun bell--1 buah jagung manis--12 bawang bombay--1 bawang putih--1 cabai merah--garam--minyak--,"panaskan minyak. tumis bawang bombay, bawang putih dan cabai hingga harum.--masukkan jagung manis dan 1 kaleng tuna. aduk rata.--beri garam sedikit. aduk2 kembali hingga rata, angkat dan sajikan.--",3,idresep4354676-tuna-chunk-in-vegetable-oil-corn,"tuna, jagung, bawang bombay, bawang putih, cabai, cabai merah, garam, minyak"
pizza tuna jagung,"18 sendok makan terigu--1 sendok teh ragi instan--130 mililiter air--12 sendok teh gula--12 sendok teh garam--2-3 sendok makan minyak--topping --secukupnya tuna kalengan--12 siung bawang bombay--1 buah tomat buang bijinya, iris kotak--secukupnya jagung manis--taburan --secukupnya oregano--secukupnya keju mozarella--bahan olesan --saus bolognese--","hidupkan ragi  sedikit air hangat  gula. biarkan hingga berbuih, tanda ragi aktif.--siapkan wadah, tuang terigu, garam, minyak  campuran ragi instan tadi sedikit demi sedikit. uleni hingga kalis.--diamkan adonan selama 30 menit - 60 menit. tutup dgn serbet basah  cling wrap. biarkan hingga adonan mengembang 2x lipat.--sementara itu, tumis topping hingga harum  sisihkan.--panaskan oven. olesi loyang dgn sedikit minyak. pipihkan adonan, tusuk""dgn garpu. olesi adonan dgn minyak tipis"".--kemudian tuang saus bolognese, ratakan. taburi oregano  keju mozarella.--panggang selama  20 menit. sajikan--",88,idresep4349141-pizza-tuna-jagung,"terigu, gula, garam, minyak, tuna, bawang bombay, tomat, jagung, keju"
gurame bakar,bumbu halus --1 ekor gurame 500 gr--6 siung bawang merah--4 siung bawang putih--sedikit kunyit--1 bh jeruk nipis--sedikit ketumbar--2 12 sendok teh garam--bumbu kecap --3 sendok makan kecap manis--1 sendok teh gula palem--1 sendok makan butter margarin--sambal kecap --4 sendok makan kecap manis--1 sendok teh kecap asin--1 siung bawang merah cincang--4 bh rawit merahhijau cincang--secukupnya tomat cincang--secukupnya lada bubuk--,bersihkan ikan lalu beri sayatan pada punggungnya. lumuri dengan bumbu halus dan perasan jeruk nipis. biarkan 15 menit agar meresap.--panaskan grill olesi dengan margarin. campur bumbu kecap aduk rata. olesi bumbu kecap di kedua sisi ikan. panggang sampai satu sisi kering kecoklatan. balik dan olesi lagi dengan bumbu kecap. saya lakukan berulang kali di setiap sisinya.--sajikan dengan sambal kecap dan lalapan.--,52,idresep4354055-gurame-bakar,"gurami, bawang merah, bawang putih, kunyit, ketumbar, garam, kecap manis, gula, kecap asin, tomat, lada"
sop ikan kakap menu balita 1y,"1 ptg fillet ikan kakap setengah telapak tangan, potong2--1 bh wortel ukuran kecil, potong kotak--1 bh tomat ukuran kecil, potong kotak--12 bh kentang ukuran kecil, potong kotak--14 btg bawang daun, iris sy skip--1 btg daun seledri, cincang--1 ruas jari jahe, geprek--12 jari kelingking kayu manis--4 bh cengkeh--1 siung bawang merah, iris--1 sendok teh evoo extra virgin olive oil--secukupnya garam--secukupnya gula--bumbu halus--1 siung bawang putih--","tumis bumbu halus dan bawang merah hingga harum, tambahkan air secukupnya--masukkan ikan, wortel, kentang, tomat, jahe, kayu manis, dan cengkeh, masak hingga mendidih--tambahkan garam dan gula secukupnya, koreksi rasa, masak hingga semua komponen matang--masukkan bawang daun dan daun seledri, masak lagi selama kurang lebih 3 menit, matikan kompor--tunggu hingga agak dingin lalu masukkan evoo--sop ikan kakap siap disantap--",13,idresep4339081-sop-ikan-kakap-menu-balita-1y,"ikan, ikan kakap, wortel, tomat, kentang, bawang daun, daun seledri, seledri, jahe, bawang merah, garam, gula, bawang putih"
pindang bandeng,3 ekor bandeng ukurang sedang bagi 32 sesuai selera--1 ibu jari kunyit iris tipis--1 ibu jari jahe iris tipis--1 ibu jari lengkuas iris tipis--10 bawang merah iris tipis--7 bawang putih iris tipis--3 tomat ukuran sedang potong dadu besar2--secukupnya cabai rawit--1 bungkus asem jawa--5 lbr daun salam--2 batang daun serai--secukupnya garam--secukupnya penyedap rasa--secukupnya lada bubuk--secukupnya kecap--secukupnya air--minyak utk menumis--,"cuci bersih bandeng yg sudah di potong sesuai selera. sisihkan--tumis semua bahan yg sudah di iris secara bersamaan kecuali tomat dan asem dimasukan belakangan.--tumis hingga matang lalu tuang air agak banyak, lalu masukan ikan bandeng. beri kecap lalu masukan tomat dan asem. beri garam dan penyedan serta lada, lalu tutup sampai ikannya matang.--sajikan selagi panass. selamat makaann!!--",6,idresep4353667-pindang-bandeng,"kunyit, jahe, lengkuas, bawang merah, bawang putih, tomat, cabai, cabai rawit, daun salam, serai, garam, penyedap rasa, lada, minyak"
